query_id	subject_id	length	nident	pident	evalue	genome
EFB_0058	NZ_OZ006975.1_1790	149	58	38.9	4.09e-22	GCF_963931005.1
EFB_0058	NZ_CP085399.1_2787	149	68	45.6	7.54e-31	GCF_023824035.1
EFB_0058	NZ_CP085401.1_92	188	62	33.0	6.29e-20	GCF_023824035.1
EFB_0058	NZ_CP085400.1_147	33	15	45.5	3.35e-04	GCF_023824035.1
EFB_0058	NZ_CP161861.1_40	205	81	39.5	4.96e-40	GCF_045923915.1
EFB_0058	NZ_CP161858.1_100	163	63	38.7	5.10e-29	GCF_045923915.1
EFB_0058	NZ_CP161860.1_57	197	67	34.0	2.35e-27	GCF_045923915.1
EFB_0058	NZ_CP038176.1_23	205	81	39.5	3.91e-40	GCF_007923905.2
EFB_0058	NZ_CP029085.1_13	199	75	37.7	1.77e-32	GCF_003073775.1
EFB_0058	NZ_CM129918.1_718	201	134	66.7	2.07e-90	GCF_053163275.1
EFB_0058	NZ_CM129918.1_1741	201	134	66.7	2.07e-90	GCF_053163275.1
EFB_0058	NZ_CP099504.1_1558	199	136	68.3	7.57e-93	GCF_020702515.2
EFB_0058	NZ_CP099505.1_3	200	75	37.5	1.84e-32	GCF_020702515.2
EFB_0058	NZ_CP047329.1_36	193	132	68.4	1.16e-90	GCF_018279145.1
EFB_0058	NZ_CP047327.1_167	197	71	36.0	4.76e-29	GCF_018279145.1
EFB_0058	NZ_OZ281620.1_44	184	83	45.1	1.46e-47	GCF_965638075.1
EFB_0058	NZ_OZ281621.1_57	184	83	45.1	1.46e-47	GCF_965638075.1
EFB_0058	NZ_CP047631.1_17	192	134	69.8	6.35e-92	GCF_012220405.1
EFB_0058	NZ_CP047630.1_2202	192	132	68.8	4.25e-90	GCF_012220405.1
EFB_0058	NZ_CP047632.1_26	187	131	70.1	6.32e-90	GCF_012220405.1
EFB_0058	NZ_CP047630.1_1047	192	129	67.2	7.00e-89	GCF_012220405.1
EFB_0058	NZ_CP035137.1_61	119	109	91.6	3.74e-73	GCF_004101385.1
EFB_0058	NZ_CP035137.1_101	126	82	65.1	1.10e-52	GCF_004101385.1
EFB_0058	NZ_CP035137.1_156	118	80	67.8	3.12e-52	GCF_004101385.1
EFB_0058	NZ_CP035137.1_62	79	74	93.7	3.39e-48	GCF_004101385.1
EFB_0058	NZ_CP035136.1_274	108	67	62.0	1.29e-42	GCF_004101385.1
EFB_0058	NZ_CP035136.1_273	201	72	35.8	8.10e-28	GCF_004101385.1
EFB_0058	NZ_CP084481.1_17	197	74	37.6	3.65e-31	GCF_026427435.1
EFB_0058	NZ_OU015348.1_26	205	81	39.5	7.42e-40	GCF_907163255.1
EFB_0058	NZ_OU015346.1_100	163	63	38.7	5.03e-29	GCF_907163255.1
EFB_0058	NZ_OU015347.1_57	197	67	34.0	2.32e-27	GCF_907163255.1
EFB_0058	NC_017474.1_626	192	125	65.1	2.55e-81	GCF_000194765.1
EFB_0058	NC_017476.1_42	169	81	47.9	5.32e-45	GCF_000194765.1
EFB_0058	NZ_CP142416.1_111	193	132	68.4	1.16e-90	GCF_035928225.1
EFB_0058	NZ_CP142416.1_31	113	45	39.8	6.49e-19	GCF_035928225.1
EFB_0058	NZ_CP040058.1_2949	197	64	32.5	1.03e-21	GCF_005280655.1
EFB_0058	NZ_CP066063.1_2	184	61	33.2	1.59e-26	GCF_016127935.1
EFB_0058	NZ_CP119107.1_73	79	35	44.3	3.56e-15	GCF_029094525.1
EFB_0058	NZ_CP084378.1_15	193	130	67.4	3.07e-88	GCF_020341655.1
EFB_0058	NZ_CP080558.1_15	197	76	38.6	1.86e-32	GCF_019551175.1
EFB_0058	NZ_CP031665.1_13	197	75	38.1	9.82e-32	GCF_003425835.1
EFB_0058	NZ_CP074106.1_65	199	187	94.0	4.24e-131	GCF_019456555.1
EFB_0058	NZ_CP074106.1_64	86	40	46.5	1.33e-18	GCF_019456555.1
EFB_0058	NZ_CP152133.1_870	146	48	32.9	4.38e-13	GCF_038655475.1
EFB_0058	NZ_CP162462.1_3	195	67	34.4	9.09e-22	GCF_040931905.1
EFB_0058	NZ_CP162462.1_28	195	67	34.4	9.09e-22	GCF_040931905.1
EFB_0058	NZ_CP077882.1_17	184	61	33.2	3.61e-27	GCF_020388675.1
EFB_0058	NZ_CP077883.1_16	184	61	33.2	3.61e-27	GCF_020388675.1
EFB_0058	NZ_CP077881.1_14	196	71	36.2	2.63e-25	GCF_020388675.1
EFB_0058	NZ_CP151259.1_9	197	73	37.1	5.67e-31	GCF_038115185.1
EFB_0058	NZ_CP185726.1_12	192	124	64.6	3.27e-80	GCF_049177205.1
EFB_0058	NZ_CP185728.1_31	192	123	64.1	7.38e-79	GCF_049177205.1
EFB_0058	NZ_CP185725.1_62	186	60	32.3	2.38e-22	GCF_049177205.1
EFB_0058	NZ_CP185727.1_18	186	60	32.3	2.38e-22	GCF_049177205.1
EFB_0058	NZ_CP072896.1_34	193	132	68.4	1.15e-90	GCF_019175525.1
EFB_0058	NZ_CP013982.1_53	184	62	33.7	6.23e-28	GCF_001683315.1
EFB_0058	NZ_CP013981.1_8	190	64	33.7	8.98e-27	GCF_001683315.1
EFB_0058	NZ_CP013981.1_50	190	64	33.7	8.98e-27	GCF_001683315.1
EFB_0058	NZ_CP013982.1_18	52	27	51.9	4.20e-12	GCF_001683315.1
EFB_0058	NZ_CP040339.1_35	148	63	42.6	3.09e-26	GCF_009739945.1
EFB_0058	NZ_CP031290.1_434	169	81	47.9	5.09e-45	GCF_003353455.1
EFB_0058	NZ_CP137758.1_1264	196	70	35.7	1.20e-22	GCF_036670035.1
EFB_0058	NZ_CP137758.1_2636	161	49	30.4	8.96e-16	GCF_036670035.1
EFB_0058	NZ_CP139476.1_86	192	122	63.5	4.28e-79	GCF_034259105.1
EFB_0058	NZ_CP066417.1_96	163	63	38.7	5.17e-29	GCF_016406365.1
EFB_0058	NZ_CP066418.1_9	197	67	34.0	2.38e-27	GCF_016406365.1
EFB_0058	NZ_CP012287.1_31	192	122	63.5	8.53e-80	GCF_001611115.1
EFB_0058	NZ_CP012286.1_33	192	122	63.5	3.46e-79	GCF_001611115.1
EFB_0058	NZ_CP012285.1_9	186	59	31.7	4.87e-22	GCF_001611115.1
EFB_0058	NZ_CP129372.1_1698	197	75	38.1	2.27e-32	GCF_030435975.1
EFB_0058	NZ_CP071445.1_1695	151	52	34.4	4.84e-19	GCF_017352195.1
EFB_0058	NZ_CP016539.2_1155	148	58	39.2	1.94e-26	GCF_001687605.2
EFB_0058	NZ_CP016539.2_2948	194	65	33.5	7.81e-19	GCF_001687605.2
EFB_0058	NZ_CP126513.1_76	188	61	32.4	3.38e-20	GCF_030166975.1
EFB_0058	NZ_CP134619.1_13	196	73	37.2	3.27e-29	GCF_036492515.1
EFB_0058	NZ_CP113524.1_560	149	54	36.2	1.98e-26	GCF_026723765.1
EFB_0058	NZ_CP040233.2_2508	192	119	62.0	1.06e-76	GCF_005931055.2
EFB_0058	NZ_CP040233.2_2521	196	74	37.8	2.99e-30	GCF_005931055.2
EFB_0058	NZ_CP181129.1_25	197	76	38.6	1.81e-32	GCF_047802065.1
EFB_0058	NZ_CP188126.1_98	201	131	65.2	1.75e-88	GCF_047801645.2
EFB_0058	NZ_CP188127.1_5	197	71	36.0	4.16e-29	GCF_047801645.2
EFB_0058	NZ_CP181086.1_570	186	61	32.8	8.83e-20	GCF_047801645.2
EFB_0058	NZ_CP186324.1_25	148	63	42.6	8.04e-27	GCF_051027415.1
EFB_0058	NZ_CP186322.1_479	179	55	30.7	2.91e-17	GCF_051027415.1
EFB_0058	NZ_CP186322.1_442	72	29	40.3	1.25e-09	GCF_051027415.1
EFB_0058	NZ_LR134317.1_69	192	117	60.9	7.05e-74	GCF_900636805.1
EFB_0058	NZ_LR134317.1_627	145	47	32.4	6.38e-17	GCF_900636805.1
EFB_0058	NZ_CP126076.1_3583	149	54	36.2	8.54e-21	GCF_015352155.2
EFB_0058	NZ_CP016714.2_61	192	117	60.9	1.23e-74	GCF_002078615.4
EFB_0058	NZ_CP034574.2_7	192	116	60.4	1.00e-73	GCF_002078615.4
EFB_0058	NZ_CP016714.2_33	186	57	30.6	2.56e-20	GCF_002078615.4
EFB_0058	NZ_CP015906.2_183	76	27	35.5	8.79e-12	GCF_002078615.4
EFB_0058	NZ_CP016700.1_62	192	117	60.9	8.86e-75	GCF_002078435.1
EFB_0058	NZ_CP016701.1_66	192	117	60.9	1.26e-74	GCF_002078435.1
EFB_0058	NZ_CP016702.1_38	193	117	60.6	3.15e-74	GCF_002078435.1
EFB_0058	NZ_CP016699.1_53	186	57	30.6	2.61e-20	GCF_002078435.1
EFB_0058	NZ_CP016701.1_39	186	57	30.6	2.61e-20	GCF_002078435.1
EFB_0058	NZ_CP015897.1_149	186	56	30.1	3.09e-20	GCF_002078435.1
EFB_0058	NZ_CP166970.1_2025	82	53	64.6	1.45e-31	GCF_048315825.1
EFB_0058	NZ_CP185249.1_63	195	79	40.5	8.81e-36	GCF_048961755.1
EFB_0058	NZ_CP092498.1_2535	192	122	63.5	6.35e-79	GCF_029625355.1
EFB_0058	NZ_CP092498.1_567	169	82	48.5	1.85e-45	GCF_029625355.1
EFB_0058	NZ_CP062367.1_6	197	76	38.6	1.83e-32	GCF_022405355.1
EFB_0058	NZ_CP114618.1_77	197	180	91.4	5.05e-125	GCF_027286245.1
EFB_0058	NZ_CP114618.1_69	108	68	63.0	2.47e-43	GCF_027286245.1
EFB_0058	NZ_CP114620.1_7	191	80	41.9	1.24e-39	GCF_027286245.1
EFB_0058	NZ_CP114618.1_99	202	82	40.6	3.18e-38	GCF_027286245.1
EFB_0058	NZ_CP114618.1_70	201	72	35.8	1.24e-27	GCF_027286245.1
EFB_0058	NZ_CP114618.1_152	197	67	34.0	2.29e-27	GCF_027286245.1
EFB_0058	NZ_LR134106.1_28	199	179	89.9	4.97e-125	GCF_900635415.1
EFB_0058	NZ_LR134110.1_37	199	136	68.3	8.32e-93	GCF_900635415.1
EFB_0058	NZ_LR134111.1_19	205	81	39.5	7.46e-40	GCF_900635415.1
EFB_0058	NZ_LR134106.1_138	191	80	41.9	1.26e-39	GCF_900635415.1
EFB_0058	NZ_LR134106.1_24	197	69	35.0	2.14e-28	GCF_900635415.1
EFB_0058	NZ_LR134108.1_57	200	69	34.5	2.67e-28	GCF_900635415.1
EFB_0058	NZ_CP036053.1_24	148	61	41.2	1.01e-25	GCF_018741125.1
EFB_0058	NZ_OZ260731.1_37	162	70	43.2	5.42e-35	GCF_965286315.1
EFB_0058	NZ_OZ260731.1_26	186	60	32.3	2.10e-22	GCF_965286315.1
EFB_0058	NZ_CP127332.1_31	65	26	40.0	3.43e-08	GCF_045277855.1
EFB_0058	NZ_CP097887.1_2198	184	61	33.2	4.76e-27	GCF_023614505.1
EFB_0058	NZ_CP097888.1_2	184	61	33.2	1.77e-26	GCF_023614505.1
EFB_0058	NZ_CP097888.1_14	165	56	33.9	8.98e-23	GCF_023614505.1
EFB_0058	NZ_CP097887.1_116	183	58	31.7	4.05e-21	GCF_023614505.1
EFB_0058	NZ_CP127866.1_1646	199	81	40.7	8.43e-35	GCF_030291855.1
EFB_0058	NZ_CP189807.1_1162	89	32	36.0	4.67e-06	GCF_050209885.1
EFB_0058	NZ_CP120037.1_8	196	73	37.2	3.21e-29	GCF_034043215.1
EFB_0058	NZ_CP181110.1_13	199	75	37.7	1.88e-32	GCF_047801865.1
EFB_0058	NZ_CP062369.1_16	199	75	37.7	1.76e-32	GCF_022405375.1
EFB_0058	NZ_CP155060.1_913	199	75	37.7	1.80e-32	GCF_039622655.1
EFB_0058	NZ_CP120112.1_21	196	73	37.2	3.29e-29	GCF_034033475.1
EFB_0058	NZ_CP148702.1_48	176	71	40.3	5.30e-30	GCF_037516445.1
EFB_0058	NZ_CP148701.1_643	189	59	31.2	4.72e-20	GCF_037516445.1
EFB_0058	NZ_JBQSLO010000002.1_63	192	122	63.5	2.84e-79	GCF_052373895.1
EFB_0058	NZ_JBQSLO010000003.1_59	186	60	32.3	2.29e-22	GCF_052373895.1
EFB_0058	NZ_JBQSLO010000008.1_45	186	60	32.3	2.79e-22	GCF_052373895.1
EFB_0058	NZ_JBQSLO010000002.1_66	74	32	43.2	1.11e-14	GCF_052373895.1
EFB_0058	NZ_CP034973.1_956	195	123	63.1	1.11e-77	GCF_025215665.1
EFB_0058	NZ_CP034973.1_2311	169	82	48.5	1.84e-45	GCF_025215665.1
EFB_0058	NC_020538.1_8	197	76	38.6	1.73e-32	GCF_000967405.1
EFB_0058	NZ_CP168872.1_60	161	51	31.7	2.07e-16	GCF_041765025.1
EFB_0058	NZ_AP024589.1_2101	196	76	38.8	3.99e-34	GCF_018323945.1
EFB_0058	NZ_AP024589.1_2092	183	59	32.2	1.72e-21	GCF_018323945.1
EFB_0058	NZ_AP040294.1_12	195	67	34.4	9.03e-22	GCF_055394555.1
EFB_0058	NZ_AP022909.1_4	194	68	35.1	4.13e-28	GCF_021654995.1
EFB_0058	NZ_AP022908.1_149	186	59	31.7	1.70e-18	GCF_021654995.1
EFB_0058	NZ_AP022908.1_22	206	64	31.1	1.55e-16	GCF_021654995.1
EFB_0058	NZ_CP133680.1_2285	184	61	33.2	1.80e-26	GCF_052063175.1
EFB_0058	NZ_CP068106.1_1827	186	75	40.3	6.53e-35	GCF_016726765.1
EFB_0058	NZ_CP071000.1_756	192	120	62.5	8.98e-77	GCF_017134355.1
EFB_0058	NZ_CP071000.1_1378	146	94	64.4	2.44e-59	GCF_017134355.1
EFB_0058	NZ_CP071000.1_2096	146	91	62.3	7.54e-58	GCF_017134355.1
EFB_0058	NZ_LR134472.1_715	198	64	32.3	8.88e-24	GCF_900637905.1
EFB_0058	NZ_CP022710.1_23	192	121	63.0	9.28e-79	GCF_002250035.1
EFB_0058	NZ_CP022709.1_1570	191	61	31.9	2.44e-19	GCF_002250035.1
EFB_0058	NZ_CP079981.1_89	200	63	31.5	3.87e-26	GCF_019357575.1
EFB_0058	NZ_CP149650.1_1180	190	64	33.7	3.43e-20	GCF_037914905.1
EFB_0058	NZ_CP085008.1_2004	164	55	33.5	1.45e-14	GCF_044794885.1
EFB_0058	NZ_CP159282.1_12	192	117	60.9	1.21e-74	GCF_040448315.1
EFB_0058	NZ_CP159285.1_10	122	72	59.0	1.36e-39	GCF_040448315.1
EFB_0058	NZ_CP159285.1_1	71	45	63.4	1.23e-26	GCF_040448315.1
EFB_0058	NZ_CP159282.1_54	186	57	30.6	2.52e-20	GCF_040448315.1
EFB_0058	NZ_CP123608.1_97	108	68	63.0	2.31e-43	GCF_033954875.1
EFB_0058	NZ_CP123608.1_98	201	72	35.8	1.16e-27	GCF_033954875.1
EFB_0058	NZ_CP014425.1_25	197	76	38.6	1.84e-32	GCF_002000725.1
EFB_0058	NZ_CP144905.1_7	192	120	62.5	1.28e-79	GCF_051294845.1
EFB_0058	NZ_CP144903.1_35	192	121	63.0	8.89e-78	GCF_051294845.1
EFB_0058	NC_018611.1_19	192	122	63.5	1.94e-79	GCF_000298115.2
EFB_0058	NC_018611.1_45	186	60	32.3	3.06e-22	GCF_000298115.2
EFB_0058	NC_017468.1_3	192	125	65.1	2.56e-81	GCF_000189515.1
EFB_0058	NC_017467.1_1860	146	95	65.1	3.00e-60	GCF_000189515.1
EFB_0058	NC_017467.1_1856	117	73	62.4	2.10e-41	GCF_000189515.1
EFB_0058	NC_017467.1_2131	68	45	66.2	1.97e-24	GCF_000189515.1
EFB_0058	NC_017467.1_1861	39	26	66.7	1.89e-11	GCF_000189515.1
EFB_0058	NZ_CP168716.1_36	188	90	47.9	4.64e-52	GCF_044054575.1
EFB_0058	NZ_CP168716.1_410	188	89	47.3	7.49e-51	GCF_044054575.1
EFB_0058	NZ_CP132032.1_38	196	73	37.2	3.20e-29	GCF_030717585.1
EFB_0058	NZ_CP062321.1_7	197	76	38.6	1.77e-32	GCF_022404575.1
EFB_0058	NZ_CP130526.1_2454	199	136	68.3	7.42e-93	GCF_030533895.1
EFB_0058	NZ_CP130527.1_4	200	75	37.5	1.80e-32	GCF_030533895.1
EFB_0058	NZ_CP130527.1_29	200	75	37.5	1.80e-32	GCF_030533895.1
EFB_0058	NZ_AP026872.1_14	146	65	44.5	1.23e-30	GCF_025989775.1
EFB_0058	NZ_CP086199.1_17	184	61	33.2	3.42e-26	GCF_027558075.1
EFB_0058	NZ_CP154927.1_333	202	76	37.6	5.30e-33	GCF_030730725.2
EFB_0058	NZ_CP154927.1_2073	18	14	77.8	4.24e-04	GCF_030730725.2
EFB_0058	NZ_CP177130.1_1495	184	57	31.0	1.09e-22	GCF_046736035.1
EFB_0058	NZ_CP142839.1_2688	196	74	37.8	2.54e-32	GCF_049995985.1
EFB_0058	NZ_CP142839.1_2668	200	75	37.5	5.18e-32	GCF_049995985.1
EFB_0058	NZ_CP142839.1_1003	197	74	37.6	7.12e-32	GCF_049995985.1
EFB_0058	NZ_JAOXXX010000003.1_5	205	81	39.5	6.66e-40	GCF_025800545.1
EFB_0058	NC_020995.1_565	186	61	32.8	6.18e-20	GCF_000157355.2
EFB_0058	NZ_CP178727.1_16	184	61	33.2	1.93e-26	GCF_047305325.1
EFB_0058	NZ_CP166734.1_31	192	124	64.6	5.49e-81	GCF_041344935.1
EFB_0058	NZ_CP166732.1_37	192	121	63.0	6.76e-79	GCF_041344935.1
EFB_0058	NZ_CP166732.1_18	186	60	32.3	2.30e-22	GCF_041344935.1
EFB_0058	NZ_CP166733.1_21	186	60	32.3	2.30e-22	GCF_041344935.1
EFB_0058	NZ_AP025162.1_23	192	125	65.1	9.99e-82	GCF_020887095.1
EFB_0058	NZ_AP025162.1_78	192	125	65.1	9.99e-82	GCF_020887095.1
EFB_0058	NZ_AP025163.1_21	99	61	61.6	1.45e-35	GCF_020887095.1
EFB_0058	NZ_AP025163.1_22	84	53	63.1	9.34e-28	GCF_020887095.1
EFB_0058	NZ_CP118980.1_5	196	73	37.2	1.05e-29	GCF_029023945.1
EFB_0058	NZ_CP118981.1_29	196	72	36.7	3.06e-29	GCF_029023945.1
EFB_0058	NZ_CP065650.1_2922	148	65	43.9	2.29e-29	GCF_016027015.1
EFB_0058	NZ_CP066592.1_110	163	63	38.7	5.17e-29	GCF_016415325.1
EFB_0058	NZ_CP066594.1_41	197	67	34.0	2.38e-27	GCF_016415325.1
EFB_0058	NZ_CP088202.1_36	201	135	67.2	1.13e-91	GCF_023375265.1
EFB_0058	NZ_CP094744.1_23	199	72	36.2	4.21e-30	GCF_025558945.1
EFB_0058	NZ_CP123076.1_30	197	76	38.6	1.86e-32	GCF_046741635.1
EFB_0058	NZ_CP065690.1_6	186	56	30.1	1.92e-20	GCF_016027715.1
EFB_0058	NZ_JBSPYX010000002.1_16	184	61	33.2	1.93e-26	GCF_053850095.1
EFB_0058	NZ_CP041968.1_1313	192	123	64.1	3.03e-79	GCF_014844995.1
EFB_0058	NZ_CP168808.1_2037	18	14	77.8	6.38e-04	GCF_041753725.1
EFB_0058	NZ_OZ418677.1_39	186	60	32.3	2.14e-22	GCF_982267115.1
EFB_0058	NZ_CP114527.1_2	193	125	64.8	1.92e-83	GCF_031557155.1
EFB_0058	NZ_CP152315.1_15	199	75	37.7	1.77e-32	GCF_037199565.1
EFB_0058	NC_014495.1_37	161	51	31.7	2.06e-16	GCF_000197755.2
EFB_0058	NC_014495.1_56	189	62	32.8	5.23e-13	GCF_000197755.2
EFB_0058	NZ_CP106958.1_1244	144	54	37.5	7.39e-21	GCF_050822885.1
EFB_0058	NZ_OX460973.1_1159	190	64	33.7	2.57e-20	GCF_949790305.1
EFB_0058	NZ_CP195300.1_32	205	81	39.5	6.81e-40	GCF_051244865.1
EFB_0058	NZ_CP195299.1_55	197	67	34.0	2.13e-27	GCF_051244865.1
EFB_0058	NZ_CP199835.1_1187	140	57	40.7	3.89e-25	GCF_053572005.1
EFB_0058	NZ_AP043735.1_981	194	61	31.4	8.59e-20	GCF_055397375.1
EFB_0058	NZ_CP144498.1_2655	192	122	63.5	3.40e-78	GCF_039955025.1
EFB_0058	NZ_CP144498.1_2253	202	65	32.2	4.78e-24	GCF_039955025.1
EFB_0058	NZ_CP181105.1_5	199	75	37.7	1.86e-32	GCF_047801845.1
EFB_0058	NZ_CP103291.1_2374	168	51	30.4	4.78e-11	GCF_024758165.1
EFB_0058	NZ_AP019699.1_22	200	73	36.5	1.33e-31	GCF_006741705.1
EFB_0058	NZ_AP019698.1_2505	52	29	55.8	4.68e-10	GCF_006741705.1
EFB_0058	NZ_CP073864.1_3	184	61	33.2	1.93e-26	GCF_019329725.1
EFB_0058	NZ_CP068130.1_18	175	98	56.0	6.61e-59	GCF_016727325.1
EFB_0058	NZ_CP068130.1_62	197	71	36.0	6.54e-29	GCF_016727325.1
EFB_0058	NZ_CP068129.1_35	197	71	36.0	6.54e-29	GCF_016727325.1
EFB_0058	NZ_CP068128.1_946	186	62	33.3	6.57e-20	GCF_016727325.1
EFB_0058	NZ_CP017683.1_13	199	75	37.7	1.80e-32	GCF_002633805.1
EFB_0058	NZ_CP177272.1_50	192	126	65.6	1.50e-82	GCF_046837765.1
EFB_0058	NZ_CP177274.1_12	192	122	63.5	3.20e-79	GCF_046837765.1
EFB_0058	NZ_CP177273.1_25	192	121	63.0	9.57e-79	GCF_046837765.1
EFB_0058	NZ_CP177274.1_5	146	93	63.7	9.20e-59	GCF_046837765.1
EFB_0058	NZ_CP177273.1_28	117	77	65.8	8.32e-46	GCF_046837765.1
EFB_0058	NZ_CP177272.1_16	186	63	33.9	2.74e-23	GCF_046837765.1
EFB_0058	NZ_CP129161.1_63	192	117	60.9	1.23e-74	GCF_044337395.1
EFB_0058	NZ_CP129160.1_52	186	57	30.6	2.56e-20	GCF_044337395.1
EFB_0058	NZ_CP129161.1_36	186	57	30.6	2.56e-20	GCF_044337395.1
EFB_0058	NZ_CP129159.1_149	186	56	30.1	3.03e-20	GCF_044337395.1
EFB_0058	NC_017482.1_432	169	81	47.9	5.08e-45	GCF_000011045.1
EFB_0058	NZ_OZ217342.1_73	188	61	32.4	3.49e-23	GCF_965111745.1
EFB_0058	NZ_CP087462.1_1937	201	131	65.2	7.73e-89	GCF_054907205.1
EFB_0058	NZ_CP172945.1_2414	191	73	38.2	1.32e-33	GCF_050544615.1
EFB_0058	NZ_CP137890.1_3106	190	64	33.7	3.68e-20	GCF_033547055.1
EFB_0058	NZ_CP143538.1_24	176	72	40.9	3.44e-31	GCF_036347775.1
EFB_0058	NZ_CP143537.1_25	146	65	44.5	1.34e-30	GCF_036347775.1
EFB_0058	NZ_CP143536.1_31	181	61	33.7	1.78e-22	GCF_036347775.1
EFB_0058	NZ_CP143536.1_16	193	61	31.6	5.85e-21	GCF_036347775.1
EFB_0058	NZ_CP143534.1_432	189	59	31.2	4.98e-20	GCF_036347775.1
EFB_0058	NZ_CP060634.1_211	149	57	38.3	2.99e-22	GCF_014337195.1
EFB_0058	NZ_CP120200.1_1846	201	135	67.2	2.72e-91	GCF_034019295.1
EFB_0058	NZ_CP012691.1_2039	198	62	31.3	8.94e-19	GCF_001721145.1
EFB_0058	NZ_CP035095.1_191	179	56	31.3	5.10e-18	GCF_006094495.1
EFB_0058	NZ_CP035095.1_317	49	24	49.0	4.75e-08	GCF_006094495.1
EFB_0058	NZ_CP157073.1_863	91	34	37.4	1.60e-14	GCF_048593435.1
EFB_0058	NZ_CP181103.1_8	199	75	37.7	1.89e-32	GCF_047801755.1
EFB_0058	NZ_CP184558.1_15	196	73	37.2	3.33e-29	GCF_048627015.1
EFB_0058	NZ_CM143901.1_1716	186	74	39.8	1.45e-33	GCF_055284835.1
EFB_0058	NZ_CP168849.1_60	161	51	31.7	2.10e-16	GCF_041763245.1
EFB_0058	NZ_CP065703.1_19	192	114	59.4	3.04e-72	GCF_016027975.1
EFB_0058	NZ_CP065703.1_41	186	57	30.6	2.43e-20	GCF_016027975.1
EFB_0058	NZ_CP065702.1_1794	76	27	35.5	8.35e-12	GCF_016027975.1
EFB_0058	NZ_CP027502.1_161	191	80	41.9	5.48e-40	GCF_003020765.1
EFB_0058	NZ_CP027501.1_1037	191	80	41.9	1.30e-39	GCF_003020765.1
EFB_0058	NZ_CP027504.1_15	191	80	41.9	1.30e-39	GCF_003020765.1
EFB_0058	NZ_CP027503.1_49	197	67	34.0	2.40e-27	GCF_003020765.1
EFB_0058	NZ_CP027505.1_33	197	67	34.0	2.40e-27	GCF_003020765.1
EFB_0058	NZ_CP184505.1_40	161	51	31.7	2.16e-16	GCF_048630155.1
EFB_0058	NZ_CP184505.1_53	189	62	32.8	5.51e-13	GCF_048630155.1
EFB_0058	NZ_CP184506.1_2347	18	14	77.8	4.53e-04	GCF_048630155.1
EFB_0058	NZ_CP035746.1_981	192	124	64.6	1.02e-80	GCF_004194375.1
EFB_0058	NZ_CP035749.1_39	101	34	33.7	3.53e-15	GCF_004194375.1
EFB_0058	NZ_AP023418.1_1096	189	70	37.0	5.01e-22	GCF_018408575.1
EFB_0058	NZ_AP023418.1_412	150	53	35.3	2.67e-19	GCF_018408575.1
EFB_0058	NZ_AP023418.1_1270	150	53	35.3	2.67e-19	GCF_018408575.1
EFB_0058	NZ_CP197091.1_4910	152	63	41.4	1.44e-26	GCF_052059845.1
EFB_0058	NZ_CP097843.1_1409	192	118	61.5	8.26e-75	GCF_023611505.1
EFB_0058	NZ_CP097843.1_1772	192	118	61.5	8.26e-75	GCF_023611505.1
EFB_0058	NZ_CP040377.1_16	192	125	65.1	5.46e-81	GCF_005576935.1
EFB_0058	NZ_CP040375.1_57	193	97	50.3	1.95e-52	GCF_005576935.1
EFB_0058	NZ_CP040376.1_59	186	62	33.3	6.16e-23	GCF_005576935.1
EFB_0058	NZ_CP040375.1_10	186	61	32.8	8.83e-22	GCF_005576935.1
EFB_0058	NZ_CP066428.1_86	163	63	38.7	5.18e-29	GCF_016406565.1
EFB_0058	NZ_CP066429.1_44	197	67	34.0	2.39e-27	GCF_016406565.1
EFB_0058	NZ_CP046361.1_325	202	76	37.6	5.26e-33	GCF_009730615.1
EFB_0058	NZ_AP031453.1_71	150	56	37.3	2.12e-20	GCF_042848515.1
EFB_0058	NZ_CP026595.1_3445	149	54	36.2	8.25e-21	GCF_002945855.1
EFB_0058	NZ_CP035568.1_13	192	121	63.0	3.33e-77	GCF_004141875.1
EFB_0058	NZ_CP035567.1_15	162	70	43.2	3.32e-35	GCF_004141875.1
EFB_0058	NZ_CP035568.1_81	99	62	62.6	5.56e-35	GCF_004141875.1
EFB_0058	NZ_CP035568.1_80	82	51	62.2	3.68e-29	GCF_004141875.1
EFB_0058	NZ_CP035567.1_25	186	60	32.3	2.29e-22	GCF_004141875.1
EFB_0058	NZ_CP035568.1_52	186	60	32.3	2.29e-22	GCF_004141875.1
EFB_0058	NZ_CP035569.1_9	186	60	32.3	2.29e-22	GCF_004141875.1
EFB_0058	NZ_CP035569.1_58	186	60	32.3	2.29e-22	GCF_004141875.1
EFB_0058	NZ_JBRSFT020000004.1_15	205	81	39.5	7.63e-40	GCF_053161015.2
EFB_0058	NZ_JBRSFT020000005.1_28	197	69	35.0	6.09e-28	GCF_053161015.2
EFB_0058	NZ_JBRSFT020000002.1_123	113	45	39.8	7.59e-19	GCF_053161015.2
EFB_0058	NZ_JBRSFT020000002.1_1	124	46	37.1	1.11e-18	GCF_053161015.2
EFB_0058	NZ_CP060185.1_5	192	124	64.6	2.01e-79	GCF_024181705.1
EFB_0058	NZ_CP060189.1_4	192	121	63.0	3.04e-77	GCF_024181705.1
EFB_0058	NZ_CP060184.1_5	193	97	50.3	4.03e-52	GCF_024181705.1
EFB_0058	NZ_CP060189.1_25	186	60	32.3	1.87e-22	GCF_024181705.1
