blast_hit_id	contig_orf_id	genome	strand	genome_start	genome_stop
NZ_CP123608.1_98	NZ_CP123608.1_75071-85408:._9	NZ_CP123608.1	1	80726	81349
NZ_CP014425.1_25	NZ_CP014425.1_13819-24426:._8	NZ_CP014425.1	-1	18818	19426
NZ_CP144903.1_7	NZ_CP144903.1_247-10830:._7	NZ_CP144903.1	1	4820	5320
NC_018611.1_19	NC_018611.1_10414-20997:._6	NC_018611.1	1	15413	15997
NC_018611.1_45	NC_018611.1_33747-44327:._7	NC_018611.1	1	38746	39327
NC_017467.1_3	NC_017467.1_1-8478:._3	NC_017467.1	1	3074	3298
NC_017467.1_1856	NC_017467.1_1762588-1773036:._5	NC_017467.1	-1	1765016	1765378
NC_017467.1_1860	NC_017467.1_1762588-1773036:._9	NC_017467.1	-1	1767587	1768036
NC_017467.1_1861	NC_017467.1_1762588-1773036:._10	NC_017467.1	-1	1768052	1768174
NC_017467.1_2131	NC_017467.1_2025288-2035496:._4	NC_017467.1	1	2030287	2030496
NZ_CP168716.1_410	NZ_CP168716.1_420545-431155:._4	NZ_CP168716.1	1	425544	426155
NZ_CP132032.1_38	NZ_CP132032.1_25794-36401:._6	NZ_CP132032.1	1	30793	31401
NZ_CP062321.1_7	NZ_CP062321.1_613-11220:._7	NZ_CP062321.1	1	5612	6220
NZ_CP130526.1_2454	NZ_CP130526.1_2648080-2658681:._9	NZ_CP130526.1	-1	2653079	2653681
NZ_CP130527.1_4	NZ_CP130527.1_1-9177:._4	NZ_CP130527.1	1	3566	4177
NZ_CP130527.1_29	NZ_CP130527.1_20236-30846:._5	NZ_CP130527.1	1	25235	25846
NZ_AP026872.1_14	NZ_AP026872.1_7927-18660:._5	NZ_AP026872.1	1	12926	13660
NZ_CP086199.1_17	NZ_CP086199.1_9331-19881:._9	NZ_CP086199.1	1	14330	14881
NZ_CP154927.1_333	NZ_CP154927.1_350080-360696:._4	NZ_CP154927.1	1	355079	355696
NZ_CP177130.1_1495	NZ_CP177130.1_1473395-1483957:._6	NZ_CP177130.1	-1	1478394	1478957
NZ_CP142839.1_1003	NZ_CP142839.1_1030736-1041343:._7	NZ_CP142839.1	1	1035735	1036343
NZ_CP142839.1_2668	NZ_CP142839.1_2769595-2780205:._7	NZ_CP142839.1	-1	2774594	2775205
NZ_CP142839.1_2688	NZ_CP142839.1_2792105-2802712:._9	NZ_CP142839.1	1	2797104	2797712
NZ_JAOXXX010000003.1_5	NZ_JAOXXX010000003.1_1-8523:._5	NZ_JAOXXX010000003.1	1	2900	3523
NC_020995.1_565	NC_020995.1_600985-611559:._6	NC_020995.1	-1	605984	606559
NZ_CP178727.1_16	NZ_CP178727.1_8348-18991:._8	NZ_CP178727.1	-1	13347	13991
NZ_CP166732.1_31	NZ_CP166732.1_30319-40929:._2	NZ_CP166732.1	-1	30699	31361
NZ_CP166732.1_37	NZ_CP166732.1_30319-40929:._8	NZ_CP166732.1	1	35318	35929
NZ_CP166734.1_21	NZ_CP166734.1_12772-23325:._3	NZ_CP166734.1	-1	15318	15809
NZ_CP166734.1_31	NZ_CP166734.1_12772-23325:._13	NZ_CP166734.1	-1	22171	22758
NZ_AP025162.1_21	NZ_AP025162.1_17326-27912:._5	NZ_AP025162.1	1	21004	21597
NZ_AP025162.1_22	NZ_AP025162.1_17326-27912:._6	NZ_AP025162.1	1	21598	22179
NZ_AP025162.1_23	NZ_AP025162.1_17326-27912:._7	NZ_AP025162.1	1	22325	22912
NZ_AP025162.1_78	NZ_AP025162.1_66648-77234:._10	NZ_AP025162.1	1	71647	72234
NZ_AP025163.1_22	NZ_AP025163.1_10718-21022:._10	NZ_AP025163.1	-1	16006	16308
NZ_AP025163.1_23	NZ_AP025163.1_10718-21022:._12	NZ_AP025163.1	-1	16906	17973
NZ_CP118980.1_5	NZ_CP118980.1_1-10060:._5	NZ_CP118980.1	1	4458	5060
NZ_CP118981.1_29	NZ_CP118981.1_18022-28629:._8	NZ_CP118981.1	-1	23021	23629
NZ_CP065650.1_2922	NZ_CP065650.1_2789517-2800124:._6	NZ_CP065650.1	1	2794516	2795124
NZ_CP066592.1_110	NZ_CP066592.1_97423-107985:._8	NZ_CP066592.1	1	102422	102985
NZ_CP066594.1_41	NZ_CP066594.1_30854-41467:._8	NZ_CP066594.1	-1	35853	36467
NZ_CP088202.1_36	NZ_CP088202.1_27471-38087:._6	NZ_CP088202.1	-1	32470	33087
NZ_CP094744.1_23	NZ_CP094744.1_14618-25225:._5	NZ_CP094744.1	-1	19617	20225
NZ_CP123076.1_30	NZ_CP123076.1_19747-30354:._7	NZ_CP123076.1	1	24746	25354
NZ_CP065690.1_6	NZ_CP065690.1_1-10291:._6	NZ_CP065690.1	-1	4719	5291
NZ_JBSPYX010000002.1_16	NZ_JBSPYX010000002.1_8348-18991:._8	NZ_JBSPYX010000002.1	-1	13347	13991
NZ_CP041968.1_1313	NZ_CP041968.1_1297641-1308224:._8	NZ_CP041968.1	-1	1302640	1303224
NZ_OZ418677.1_39	NZ_OZ418677.1_24175-34728:._8	NZ_OZ418677.1	1	29174	29728
NZ_CP114527.1_2	NZ_CP114527.1_1-5953:._2	NZ_CP114527.1	-1	953	1570
NZ_CP152315.1_15	NZ_CP152315.1_7488-18098:._6	NZ_CP152315.1	-1	12487	13098
NC_014495.1_37	NC_014495.1_29286-39839:._5	NC_014495.1	-1	34285	34839
NC_014495.1_56	NC_014495.1_42670-53277:._7	NC_014495.1	1	47669	48277
NZ_CP106958.1_1244	NZ_CP106958.1_1158629-1169116:._9	NZ_CP106958.1	1	1163628	1164116
NZ_OX460973.1_1159	NZ_OX460973.1_1185411-1195973:._12	NZ_OX460973.1	-1	1190410	1190973
NZ_CP195299.1_32	NZ_CP195299.1_22309-32931:._12	NZ_CP195299.1	1	31311	31607
NZ_CP199835.1_1187	NZ_CP199835.1_1299667-1310253:._8	NZ_CP199835.1	-1	1304666	1305253
NZ_AP043735.1_981	NZ_AP043735.1_987481-998091:._5	NZ_AP043735.1	1	992480	993091
NZ_CP144498.1_2253	NZ_CP144498.1_2203565-2214169:._9	NZ_CP144498.1	-1	2208564	2209169
NZ_CP144498.1_2655	NZ_CP144498.1_2621176-2631759:._10	NZ_CP144498.1	-1	2626175	2626759
NZ_CP181105.1_5	NZ_CP181105.1_1-9149:._5	NZ_CP181105.1	1	3538	4149
NZ_CP103291.1_2374	NZ_CP103291.1_2487065-2497633:._7	NZ_CP103291.1	1	2492064	2492633
NZ_CP073864.1_3	NZ_CP073864.1_1-6843:._3	NZ_CP073864.1	1	1199	1843
NZ_CP068128.1_35	NZ_CP068128.1_19359-29972:._5	NZ_CP068128.1	1	22648	23022
NZ_CP068130.1_18	NZ_CP068130.1_10619-21685:._5	NZ_CP068130.1	-1	15618	16685
NZ_CP068129.1_62	NZ_CP068129.1_45754-56367:._3	NZ_CP068129.1	1	46995	47450
NZ_CP017683.1_13	NZ_CP017683.1_5431-16041:._5	NZ_CP017683.1	1	10430	11041
NZ_CP177272.1_5	NZ_CP177272.1_3164-13747:._2	NZ_CP177272.1	-1	3460	3831
NZ_CP177272.1_12	NZ_CP177272.1_11204-21805:._2	NZ_CP177272.1	1	11837	12019
NZ_CP177272.1_16	NZ_CP177272.1_11204-21805:._6	NZ_CP177272.1	1	16203	16805
NZ_CP177273.1_5	NZ_CP177273.1_1-8908:._6	NZ_CP177273.1	1	5575	6045
NZ_CP177273.1_25	NZ_CP177273.1_14996-25615:._11	NZ_CP177273.1	1	19995	20615
NZ_CP177273.1_28	NZ_CP177273.1_14996-25615:._14	NZ_CP177273.1	1	23523	23885
NZ_CP177274.1_28	NZ_CP177274.1_18524-28885:._3	NZ_CP177274.1	-1	20175	20531
NZ_CP129159.1_52	NZ_CP129159.1_48737-59335:._2	NZ_CP129159.1	1	49349	49654
NZ_CP129160.1_52	NZ_CP129160.1_36633-47213:._9	NZ_CP129160.1	-1	41632	42213
NZ_CP129161.1_36	NZ_CP129161.1_25018-35598:._7	NZ_CP129161.1	-1	30017	30598
NC_017482.1_432	NC_017482.1_434013-444662:._4	NC_017482.1	1	439012	439662
NZ_OZ217342.1_73	NZ_OZ217342.1_63012-73598:._11	NZ_OZ217342.1	1	68011	68598
NZ_CP087462.1_1937	NZ_CP087462.1_1969830-1980446:._6	NZ_CP087462.1	-1	1974829	1975446
NZ_CP172945.1_2414	NZ_CP172945.1_2445943-2456553:._8	NZ_CP172945.1	-1	2450942	2451553
NZ_CP137890.1_3106	NZ_CP137890.1_3233862-3244424:._5	NZ_CP137890.1	1	3238861	3239424
NZ_CP143536.1_16	NZ_CP143536.1_11374-22107:._4	NZ_CP143536.1	1	14348	14920
NZ_CP143536.1_25	NZ_CP143536.1_21352-31953:._2	NZ_CP143536.1	-1	22700	23959
NZ_CP143536.1_31	NZ_CP143536.1_21352-31953:._8	NZ_CP143536.1	1	26351	26953
NZ_CP143537.1_16	NZ_CP143537.1_9349-19920:._5	NZ_CP143537.1	-1	12166	12393
NZ_CP143537.1_24	NZ_CP143537.1_9349-19920:._13	NZ_CP143537.1	-1	16245	16352
NZ_CP143537.1_25	NZ_CP143537.1_9349-19920:._14	NZ_CP143537.1	-1	16373	17107
NZ_CP060634.1_211	NZ_CP060634.1_231701-242296:._9	NZ_CP060634.1	1	236700	237296
NZ_CP120200.1_1846	NZ_CP120200.1_1913349-1923965:._6	NZ_CP120200.1	-1	1918348	1918965
NZ_CP012691.1_2039	NZ_CP012691.1_2129541-2140151:._4	NZ_CP012691.1	-1	2134540	2135151
NZ_CP035095.1_191	NZ_CP035095.1_161153-171718:._7	NZ_CP035095.1	-1	166152	166718
NZ_CP157073.1_863	NZ_CP157073.1_873839-884176:._6	NZ_CP157073.1	1	878838	879176
NZ_CP181103.1_8	NZ_CP181103.1_1664-12274:._6	NZ_CP181103.1	1	6663	7274
NZ_CP184558.1_15	NZ_CP184558.1_6760-17367:._8	NZ_CP184558.1	-1	11759	12367
NZ_CM143901.1_1716	NZ_CM143901.1_1797584-1808179:._6	NZ_CM143901.1	-1	1802583	1803179
NZ_CP168849.1_60	NZ_CP168849.1_50611-61164:._5	NZ_CP168849.1	1	55610	56164
NZ_CP065703.1_19	NZ_CP065703.1_7331-17926:._8	NZ_CP065703.1	1	12330	12926
NZ_CP027501.1_161	NZ_CP027501.1_146482-157182:._11	NZ_CP027501.1	1	155793	156314
NZ_CP027503.1_15	NZ_CP027503.1_7093-17697:._7	NZ_CP027503.1	1	13984	14226
NZ_CP027505.1_33	NZ_CP027505.1_20560-31173:._8	NZ_CP027505.1	-1	25559	26173
NZ_CP184506.1_53	NZ_CP184506.1_47680-58287:._8	NZ_CP184506.1	-1	53766	54428
NZ_CP184505.1_40	NZ_CP184505.1_31685-42238:._7	NZ_CP184505.1	1	36684	37238
NZ_CP035746.1_981	NZ_CP035746.1_998346-1008932:._5	NZ_CP035746.1	-1	1003345	1003932
NZ_CP035749.1_39	NZ_CP035749.1_22193-32500:._9	NZ_CP035749.1	1	27192	27500
NZ_AP023418.1_412	NZ_AP023418.1_412821-423407:._7	NZ_AP023418.1	1	417820	418407
NZ_AP023418.1_1096	NZ_AP023418.1_1123317-1133918:._5	NZ_AP023418.1	1	1128316	1128918
NZ_AP023418.1_1270	NZ_AP023418.1_1313344-1323930:._9	NZ_AP023418.1	-1	1318343	1318930
NZ_CP197091.1_4910	NZ_CP197091.1_5060167-5070774:._8	NZ_CP197091.1	-1	5065166	5065774
NZ_CP040375.1_10	NZ_CP040375.1_7682-18268:._2	NZ_CP040375.1	-1	8522	9076
NZ_CP040375.1_16	NZ_CP040375.1_7682-18268:._8	NZ_CP040375.1	-1	11983	12402
NZ_CP040375.1_57	NZ_CP040375.1_47148-57779:._7	NZ_CP040375.1	-1	52147	52779
NZ_CP040375.1_59	NZ_CP040375.1_47148-57779:._9	NZ_CP040375.1	-1	53912	55882
NZ_CP040376.1_57	NZ_CP040376.1_54139-64698:._1	NZ_CP040376.1	1	54477	58313
NZ_CP040376.1_59	NZ_CP040376.1_54139-64698:._3	NZ_CP040376.1	1	59138	59698
NZ_CP040377.1_10	NZ_CP040377.1_3523-14076:._6	NZ_CP040377.1	-1	8443	9372
NZ_CP040377.1_16	NZ_CP040377.1_3523-14076:._12	NZ_CP040377.1	1	12681	13268
NZ_CP066428.1_86	NZ_CP066428.1_72862-83424:._8	NZ_CP066428.1	1	77861	78424
NZ_CP066429.1_44	NZ_CP066429.1_34271-44884:._8	NZ_CP066429.1	-1	39270	39884
NZ_CP046361.1_325	NZ_CP046361.1_354098-364714:._4	NZ_CP046361.1	1	359097	359714
NZ_AP031453.1_71	NZ_AP031453.1_80150-91069:._7	NZ_AP031453.1	-1	85149	86069
NZ_CP026595.1_3445	NZ_CP026595.1_3842849-3853405:._6	NZ_CP026595.1	1	3847848	3848405
NZ_CP035567.1_25	NZ_CP035567.1_20242-30795:._6	NZ_CP035567.1	1	25241	25795
NZ_CP035568.1_9	NZ_CP035568.1_5652-16235:._3	NZ_CP035568.1	-1	7064	7879
NZ_CP035568.1_13	NZ_CP035568.1_9257-19873:._3	NZ_CP035568.1	1	10651	11235
NZ_CP035568.1_15	NZ_CP035568.1_9257-19873:._5	NZ_CP035568.1	1	12149	13009
NZ_CP035568.1_52	NZ_CP035568.1_46035-56588:._5	NZ_CP035568.1	1	51034	51588
NZ_CP035568.1_80	NZ_CP035568.1_70959-81263:._8	NZ_CP035568.1	1	75680	75937
NZ_CP035568.1_81	NZ_CP035568.1_70959-81263:._9	NZ_CP035568.1	1	75958	76263
NZ_CP035569.1_9	NZ_CP035569.1_735-11288:._9	NZ_CP035569.1	1	5734	6288
NZ_CP035569.1_13	NZ_CP035569.1_735-11288:._13	NZ_CP035569.1	1	9655	9987
NZ_CP035569.1_15	NZ_CP035569.1_735-11288:._15	NZ_CP035569.1	-1	10876	11214
NZ_CP035569.1_58	NZ_CP035569.1_43772-54325:._6	NZ_CP035569.1	1	48771	49325
NZ_JBRSFT020000004.1_15	NZ_JBRSFT020000004.1_5322-15944:._9	NZ_JBRSFT020000004.1	-1	10321	10944
NZ_JBRSFT020000005.1_28	NZ_JBRSFT020000005.1_18871-29484:._13	NZ_JBRSFT020000005.1	-1	23870	24484
NZ_JBRSFT020000002.1_1	NZ_JBRSFT020000002.1_1-5390:._1	NZ_JBRSFT020000002.1	-1	1	390
NZ_JBRSFT020000002.1_123	NZ_JBRSFT020000002.1_100265-110608:._6	NZ_JBRSFT020000002.1	1	105264	105608
NZ_CP060185.1_4	NZ_CP060185.1_1-8899:._4	NZ_CP060185.1	-1	1360	2604
NZ_CP060185.1_5	NZ_CP060185.1_1-8899:._5	NZ_CP060185.1	-1	3273	3899
NZ_CP060187.1_4	NZ_CP060187.1_2136-12767:._2	NZ_CP060187.1	-1	3164	4903
NZ_CP060187.1_5	NZ_CP060187.1_2136-12767:._3	NZ_CP060187.1	-1	5099	5296
NZ_CP060187.1_20	NZ_CP060187.1_17424-27992:._5	NZ_CP060187.1	-1	21347	21601
NZ_CP060187.1_25	NZ_CP060187.1_17424-27992:._10	NZ_CP060187.1	-1	25489	25785
NZ_CP060189.1_4	NZ_CP060189.1_1-9860:._4	NZ_CP060189.1	1	4255	4860
NZ_CP060189.1_5	NZ_CP060189.1_1-9860:._5	NZ_CP060189.1	1	4847	5296
NZ_CP060189.1_63	NZ_CP060189.1_45646-56202:._11	NZ_CP060189.1	1	55412	55891
NZ_CP060184.1_20	NZ_CP060184.1_22748-33328:._5	NZ_CP060184.1	1	27747	28328
NZ_CP060184.1_25	NZ_CP060184.1_22748-33328:._10	NZ_CP060184.1	-1	31709	32143
NZ_CP060184.1_32	NZ_CP060184.1_31677-42257:._8	NZ_CP060184.1	1	36676	37257
NZ_AP031451.1_2510	NZ_AP031451.1_2440965-2451566:._5	NZ_AP031451.1	-1	2445964	2446566
NZ_CP066600.1_18	NZ_CP066600.1_12346-22959:._5	NZ_CP066600.1	1	15650	15952
NZ_CP066600.1_59	NZ_CP066600.1_46092-56705:._12	NZ_CP066600.1	-1	51091	51705
NZ_CP043028.1_1587	NZ_CP043028.1_1755782-1766377:._6	NZ_CP043028.1	-1	1760781	1761377
NZ_OZ260846.1_3	NZ_OZ260846.1_1-9046:._3	NZ_OZ260846.1	1	2546	2812
NZ_OZ260846.1_6	NZ_OZ260846.1_1-9046:._6	NZ_OZ260846.1	1	3726	4046
NZ_OZ260847.1_3	NZ_OZ260847.1_1-7812:._3	NZ_OZ260847.1	1	2085	2360
NZ_OZ260847.1_6	NZ_OZ260847.1_1-7812:._6	NZ_OZ260847.1	1	4053	5720
NZ_CP117984.1_53	NZ_CP117984.1_45831-56105:._6	NZ_CP117984.1	1	50830	51105
NZ_CP017275.1_6	NZ_CP017275.1_562-11145:._6	NZ_CP017275.1	1	6538	9111
NZ_CP017275.1_7	NZ_CP017275.1_562-11145:._7	NZ_CP017275.1	1	9348	9644
NZ_CP014399.1_27	NZ_CP014399.1_16740-27347:._8	NZ_CP014399.1	-1	21739	22347
NZ_CP103391.1_18	NZ_CP103391.1_12880-23511:._4	NZ_CP103391.1	-1	13736	14155
NZ_CP103391.1_21	NZ_CP103391.1_12880-23511:._7	NZ_CP103391.1	-1	16493	16711
NZ_CP103391.1_27	NZ_CP103391.1_12880-23511:._13	NZ_CP103391.1	1	20687	20806
NZ_CP103393.1_18	NZ_CP103393.1_9460-20046:._5	NZ_CP103393.1	-1	11425	11634
NZ_CP103393.1_21	NZ_CP103393.1_9460-20046:._8	NZ_CP103393.1	-1	14515	14745
NZ_CP103393.1_27	NZ_CP103393.1_9460-20046:._14	NZ_CP103393.1	1	19149	19772
NZ_CP103393.1_35	NZ_CP103393.1_21766-32346:._7	NZ_CP103393.1	1	28299	28526
NZ_CP103394.1_27	NZ_CP103394.1_23300-33526:._2	NZ_CP103394.1	1	24213	24401
NZ_CP103394.1_35	NZ_CP103394.1_23300-33526:._10	NZ_CP103394.1	-1	29513	30886
NZ_CP103395.1_18	NZ_CP103395.1_14150-24772:._7	NZ_CP103395.1	-1	18270	18548
NZ_CP103395.1_21	NZ_CP103395.1_14150-24772:._10	NZ_CP103395.1	-1	20788	21456
NZ_CP110856.1_3859	NZ_CP110856.1_3925615-3936003:._4	NZ_CP110856.1	-1	3930614	3931003
NZ_CP013681.1_1459	NZ_CP013681.1_1480834-1491444:._6	NZ_CP013681.1	-1	1485833	1486444
NZ_CP064360.1_6	NZ_CP064360.1_1-10024:._6	NZ_CP064360.1	-1	4413	5024
NZ_CP064360.1_7	NZ_CP064360.1_1-10024:._7	NZ_CP064360.1	-1	5194	6009
NZ_CP064362.1_6	NZ_CP064362.1_1-9741:._6	NZ_CP064362.1	1	3087	3698
NZ_CP064362.1_7	NZ_CP064362.1_1-9741:._7	NZ_CP064362.1	-1	4262	4741
NZ_CP180296.1_1397	NZ_CP180296.1_1417278-1427888:._7	NZ_CP180296.1	-1	1422277	1422888
NZ_CP139652.1_11	NZ_CP139652.1_1957-12540:._10	NZ_CP139652.1	1	6956	7540
NZ_CP139652.1_13	NZ_CP139652.1_1957-12540:._12	NZ_CP139652.1	1	8454	9314
NZ_CP139653.1_25	NZ_CP139653.1_13797-24428:._8	NZ_CP139653.1	-1	18796	19428
NZ_CP139653.1_33	NZ_CP139653.1_24185-34522:._8	NZ_CP139653.1	1	32247	32684
NZ_CP139653.1_34	NZ_CP139653.1_24185-34522:._9	NZ_CP139653.1	1	33060	33629
NZ_CM135815.1_1672	NZ_CM135815.1_1686603-1697186:._5	NZ_CM135815.1	1	1691602	1692186
NZ_CP095071.1_2895	NZ_CP095071.1_3109950-3120515:._7	NZ_CP095071.1	-1	3114949	3115515
NZ_CP176625.1_1741	NZ_CP176625.1_1872863-1883470:._8	NZ_CP176625.1	1	1877862	1878470
NZ_CP011872.1_13	NZ_CP011872.1_6370-16923:._6	NZ_CP011872.1	-1	11369	11923
NZ_CP011872.1_14	NZ_CP011872.1_6370-16923:._7	NZ_CP011872.1	-1	12252	12812
NZ_CP011872.1_61	NZ_CP011872.1_43529-54136:._8	NZ_CP011872.1	-1	48528	49136
NZ_CP011872.1_69	NZ_CP011872.1_50859-61457:._7	NZ_CP011872.1	1	55858	56457
NZ_CP073843.1_8	NZ_CP073843.1_1777-12420:._7	NZ_CP073843.1	-1	6776	7420
NZ_CP145131.1_894	NZ_CP145131.1_993299-1003891:._7	NZ_CP145131.1	-1	998298	998891
NZ_CP174003.1_924	NZ_CP174003.1_940298-950884:._5	NZ_CP174003.1	-1	945297	945884
NZ_CP145228.1_2431	NZ_CP145228.1_2532980-2543587:._7	NZ_CP145228.1	1	2537979	2538587
NZ_CP015487.1_61	NZ_CP015487.1_51552-62135:._7	NZ_CP015487.1	-1	58332	59480
NZ_CP015488.1_67	NZ_CP015488.1_59965-70518:._5	NZ_CP015488.1	1	63713	64090
NZ_CP167766.1_25	NZ_CP167766.1_13819-24426:._8	NZ_CP167766.1	-1	18818	19426
NZ_CP035969.1_31	NZ_CP035969.1_26151-36812:._10	NZ_CP035969.1	1	36391	36576
NZ_CP040782.1_1184	NZ_CP040782.1_1248236-1258840:._4	NZ_CP040782.1	1	1253235	1253840
NZ_CP064611.1_11	NZ_CP064611.1_3387-14030:._7	NZ_CP064611.1	-1	8386	9030
NZ_CP094384.1_30	NZ_CP094384.1_21420-32006:._10	NZ_CP094384.1	1	26419	27006
NZ_CP073067.1_11	NZ_CP073067.1_6114-16751:._7	NZ_CP073067.1	1	11113	11751
NZ_CP094810.1_1	NZ_CP094810.1_1-5651:._1	NZ_CP094810.1	1	651	1262
NZ_CP094810.1_14	NZ_CP094810.1_6655-16803:._6	NZ_CP094810.1	-1	11654	11803
NZ_CP094810.1_23	NZ_CP094810.1_13961-24394:._7	NZ_CP094810.1	1	18960	19394
NZ_CP075987.1_8	NZ_CP075987.1_5446-14729:._4	NZ_CP075987.1	-1	9729	10445
NZ_JBWBUJ010000003.1_78	NZ_JBWBUJ010000003.1_61130-71689:._7	NZ_JBWBUJ010000003.1	1	66129	66689
NZ_CP101834.1_26	NZ_CP101834.1_20152-30768:._7	NZ_CP101834.1	1	25151	25768
NZ_CP089093.2_27	NZ_CP089093.2_15850-26463:._10	NZ_CP089093.2	-1	20849	21463
NZ_CP089093.2_122	NZ_CP089093.2_96078-106682:._8	NZ_CP089093.2	1	101077	101682
NZ_CP123087.1_44	NZ_CP123087.1_23902-34509:._10	NZ_CP123087.1	-1	28901	29509
NZ_CP123087.1_49	NZ_CP123087.1_28901-39520:._6	NZ_CP123087.1	1	33900	34520
NZ_CP016953.1_630	NZ_CP016953.1_662642-673249:._5	NZ_CP016953.1	-1	667641	668249
NZ_JBWBJN010000002.1_4	NZ_JBWBJN010000002.1_1-8266:._4	NZ_JBWBJN010000002.1	1	2658	3266
NZ_JBWBJN010000003.1_30	NZ_JBWBJN010000003.1_20081-30688:._8	NZ_JBWBJN010000003.1	-1	25080	25688
NZ_CP011878.1_23	NZ_CP011878.1_12613-23172:._8	NZ_CP011878.1	1	17612	18172
NZ_CP011878.1_24	NZ_CP011878.1_12613-23172:._9	NZ_CP011878.1	1	18501	19055
NZ_CP011878.1_51	NZ_CP011878.1_35825-46423:._6	NZ_CP011878.1	-1	40824	41423
NZ_CP011878.1_59	NZ_CP011878.1_43146-53753:._6	NZ_CP011878.1	1	48145	48753
NZ_CP184542.1_2	NZ_CP184542.1_1-6823:._2	NZ_CP184542.1	1	1215	1823
NZ_CP184542.1_27	NZ_CP184542.1_16632-27239:._7	NZ_CP184542.1	1	21631	22239
NZ_CP073757.1_10	NZ_CP073757.1_3784-14343:._6	NZ_CP073757.1	-1	8783	9343
NZ_CP170768.1_20	NZ_CP170768.1_12531-23138:._6	NZ_CP170768.1	1	17530	18138
NZ_CP196597.1_7	NZ_CP196597.1_2602-13155:._5	NZ_CP196597.1	-1	7601	8155
NZ_CP196597.1_13	NZ_CP196597.1_2602-13155:._11	NZ_CP196597.1	1	12342	12950
NZ_CP168270.1_551	NZ_CP168270.1_576967-587523:._5	NZ_CP168270.1	1	581966	582523
NZ_CP168272.1_4	NZ_CP168272.1_1-10165:._4	NZ_CP168272.1	1	3257	3814
NZ_CP168272.1_9	NZ_CP168272.1_1-10165:._8	NZ_CP168272.1	1	6163	7767
NZ_CP168273.1_4	NZ_CP168273.1_1577-12145:._3	NZ_CP168273.1	-1	4093	4497
NZ_CP168273.1_9	NZ_CP168273.1_1577-12145:._8	NZ_CP168273.1	1	6576	7145
NZ_CP168275.1_4	NZ_CP168275.1_1-8814:._4	NZ_CP168275.1	1	4596	5165
NZ_CP168275.1_33	NZ_CP168275.1_23620-34215:._7	NZ_CP168275.1	1	28619	29215
NZ_CP047864.1_16	NZ_CP047864.1_8145-18755:._6	NZ_CP047864.1	1	13144	13755
NZ_CP066012.1_20	NZ_CP066012.1_8341-18975:._7	NZ_CP066012.1	1	13340	13975
NZ_CP066012.1_26	NZ_CP066012.1_8341-18975:._13	NZ_CP066012.1	1	16967	17512
NZ_CP023704.1_2262	NZ_CP023704.1_2243679-2254040:._6	NZ_CP023704.1	-1	2248678	2249040
NZ_CP032416.1_904	NZ_CP032416.1_940385-950950:._7	NZ_CP032416.1	1	945384	945950
NZ_CP084231.1_23	NZ_CP084231.1_15051-25658:._6	NZ_CP084231.1	-1	19962	20594
NZ_CP084232.1_10	NZ_CP084232.1_4215-14822:._5	NZ_CP084232.1	-1	6867	7526
NZ_CP084232.1_14	NZ_CP084232.1_4215-14822:._9	NZ_CP084232.1	1	9214	9822
NZ_CP130501.1_2509	NZ_CP130501.1_2690413-2701014:._9	NZ_CP130501.1	-1	2695412	2696014
NZ_CP136801.1_167	NZ_CP136801.1_152085-162638:._9	NZ_CP136801.1	-1	159413	159619
NZ_CP136801.1_2110	NZ_CP136801.1_2133778-2144364:._4	NZ_CP136801.1	1	2138777	2139364
NZ_CP136801.1_2267	NZ_CP136801.1_2284858-2295462:._7	NZ_CP136801.1	-1	2289857	2290462
NZ_CP136801.1_2405	NZ_CP136801.1_2418893-2429446:._7	NZ_CP136801.1	-1	2423892	2424446
NZ_CP136802.1_76	NZ_CP136802.1_71325-81956:._5	NZ_CP136802.1	-1	76324	76956
NZ_CP136802.1_132	NZ_CP136802.1_117906-128492:._7	NZ_CP136802.1	1	122905	123492
NZ_CP136802.1_145	NZ_CP136802.1_127722-138038:._5	NZ_CP136802.1	1	132721	133038
NZ_CP136802.1_223	NZ_CP136802.1_201312-211910:._10	NZ_CP136802.1	-1	206311	206910
NZ_LR135365.1_16	NZ_LR135365.1_6802-17403:._7	NZ_LR135365.1	1	11693	13783
NZ_LR135365.1_109	NZ_LR135365.1_93693-104297:._8	NZ_LR135365.1	1	98692	99297
NZ_CP193776.1_22	NZ_CP193776.1_11070-21653:._6	NZ_CP193776.1	-1	16069	16653
NZ_CP193776.1_42	NZ_CP193776.1_26871-37502:._7	NZ_CP193776.1	-1	31870	32502
NZ_CP193776.1_50	NZ_CP193776.1_35143-45696:._6	NZ_CP193776.1	-1	40142	40696
NZ_OZ006997.1_1029	NZ_OZ006997.1_1145425-1155879:._8	NZ_OZ006997.1	-1	1150424	1150879
NZ_CP066422.1_95	NZ_CP066422.1_81004-91566:._8	NZ_CP066422.1	1	86003	86566
NZ_CP066422.1_211	NZ_CP066422.1_178230-188900:._6	NZ_CP066422.1	1	183229	183900
NZ_CP066423.1_22	NZ_CP066423.1_14320-24933:._8	NZ_CP066423.1	1	19319	19933
NZ_CP049778.1_800	NZ_CP049778.1_863896-874467:._12	NZ_CP049778.1	1	868895	869467
NZ_CP049778.1_1275	NZ_CP049778.1_1344352-1354920:._3	NZ_CP049778.1	1	1349351	1349920
NZ_CP188057.1_32	NZ_CP188057.1_20979-31526:._8	NZ_CP188057.1	1	25978	26526
