blast_hit_id	hit_contig_orf	downstream_orf	strand	gap_bp
NZ_CP011872.1_13	NZ_CP011872.1_6370-16923:._6	NZ_CP011872.1_6370-16923:._5	-1	13
NZ_CP011872.1_69	NZ_CP011872.1_50859-61457:._7	NZ_CP011872.1_50859-61457:._8	1	69
NZ_CP145131.1_894	NZ_CP145131.1_993299-1003891:._7	NZ_CP145131.1_993299-1003891:._6	-1	57
NZ_CP015487.1_61	NZ_CP015487.1_51552-62135:._7	NZ_CP015487.1_51552-62135:._6	-1	100
NZ_CP015488.1_67	NZ_CP015488.1_59965-70518:._5	NZ_CP015488.1_59965-70518:._6	1	43
NZ_CP073067.1_11	NZ_CP073067.1_6114-16751:._7	NZ_CP073067.1_6114-16751:._8	1	92
NZ_CP094810.1_23	NZ_CP094810.1_13961-24394:._7	NZ_CP094810.1_13961-24394:._8	1	-58
NZ_CP075987.1_8	NZ_CP075987.1_5446-14729:._4	NZ_CP075987.1_5446-14729:._3	-1	89
NZ_CP101834.1_26	NZ_CP101834.1_20152-30768:._7	NZ_CP101834.1_20152-30768:._8	1	25
NZ_CP123087.1_44	NZ_CP123087.1_23902-34509:._10	NZ_CP123087.1_23902-34509:._9	-1	15
NZ_CP011878.1_24	NZ_CP011878.1_12613-23172:._9	NZ_CP011878.1_12613-23172:._10	1	13
NZ_CP011878.1_51	NZ_CP011878.1_35825-46423:._6	NZ_CP011878.1_35825-46423:._5	-1	69
NZ_CP196597.1_7	NZ_CP196597.1_2602-13155:._5	NZ_CP196597.1_2602-13155:._4	-1	4
NZ_CP196597.1_13	NZ_CP196597.1_2602-13155:._11	NZ_CP196597.1_2602-13155:._12	1	-10
NZ_CP084231.1_23	NZ_CP084231.1_15051-25658:._6	NZ_CP084231.1_15051-25658:._5	-1	82
NZ_CP130501.1_2509	NZ_CP130501.1_2690413-2701014:._9	NZ_CP130501.1_2690413-2701014:._8	-1	16
NZ_CP136801.1_167	NZ_CP136801.1_152085-162638:._9	NZ_CP136801.1_152085-162638:._8	-1	34
NZ_CP136801.1_2267	NZ_CP136801.1_2284858-2295462:._7	NZ_CP136801.1_2284858-2295462:._6	-1	-13
NZ_CP136802.1_132	NZ_CP136802.1_117906-128492:._7	NZ_CP136802.1_117906-128492:._8	1	82
NZ_LR135365.1_16	NZ_LR135365.1_6802-17403:._7	NZ_LR135365.1_6802-17403:._8	1	18
NZ_CP193776.1_22	NZ_CP193776.1_11070-21653:._6	NZ_CP193776.1_11070-21653:._5	-1	49
NZ_CP193776.1_42	NZ_CP193776.1_26871-37502:._7	NZ_CP193776.1_26871-37502:._6	-1	87
NZ_OZ006997.1_1029	NZ_OZ006997.1_1145425-1155879:._8	NZ_OZ006997.1_1145425-1155879:._7	-1	-13
NZ_CP049778.1_800	NZ_CP049778.1_863896-874467:._12	NZ_CP049778.1_863896-874467:._13	1	38
NZ_CP134823.1_2032	NZ_CP134823.1_2091226-2101785:._2	NZ_CP134823.1_2091226-2101785:._1	-1	69
NZ_CP092835.1_98	NZ_CP092835.1_91544-102151:._7	NZ_CP092835.1_91544-102151:._8	1	9
NZ_CP092834.1_270	NZ_CP092834.1_250979-261844:._9	NZ_CP092834.1_250979-261844:._8	-1	75
NZ_CP092834.1_382	NZ_CP092834.1_362103-372797:._7	NZ_CP092834.1_362103-372797:._8	1	-16
NZ_CP045034.1_1322	NZ_CP045034.1_1409658-1420241:._9	NZ_CP045034.1_1409658-1420241:._10	1	49
NZ_CP168836.1_65	NZ_CP168836.1_58553-69106:._5	NZ_CP168836.1_58553-69106:._6	1	4
NZ_OZ121188.1_42	NZ_OZ121188.1_32687-43255:._5	NZ_OZ121188.1_32687-43255:._6	1	52
NZ_OZ121189.1_42	NZ_OZ121189.1_31712-41998:._2	NZ_OZ121189.1_31712-41998:._3	1	59
NZ_OZ121189.1_46	NZ_OZ121189.1_31712-41998:._6	NZ_OZ121189.1_31712-41998:._7	1	49
NZ_OZ121191.1_12	NZ_OZ121191.1_3473-14056:._9	NZ_OZ121191.1_3473-14056:._10	1	40
NZ_OZ121192.1_42	NZ_OZ121192.1_30339-40922:._7	NZ_OZ121192.1_30339-40922:._8	1	84
NZ_CP011803.1_3700	NZ_CP011803.1_3995398-4006002:._5	NZ_CP011803.1_3995398-4006002:._4	-1	-7
NZ_CP039725.1_39	NZ_CP039725.1_33057-43628:._5	NZ_CP039725.1_33057-43628:._6	1	61
NZ_CP039725.1_50	NZ_CP039725.1_50067-60734:._2	NZ_CP039725.1_50067-60734:._3	1	28
NZ_CP039726.1_14	NZ_CP039726.1_10124-20674:._8	NZ_CP039726.1_10124-20674:._7	-1	13
NZ_CP130541.1_2520	NZ_CP130541.1_2696013-2706614:._9	NZ_CP130541.1_2696013-2706614:._8	-1	16
NZ_CP183470.1_14	NZ_CP183470.1_5797-16533:._7	NZ_CP183470.1_5797-16533:._8	1	25
NZ_CP182492.1_2658	NZ_CP182492.1_2784525-2795108:._6	NZ_CP182492.1_2784525-2795108:._7	1	87
NZ_CP182492.1_2794	NZ_CP182492.1_2921555-2932204:._7	NZ_CP182492.1_2921555-2932204:._6	-1	6
NZ_CP064635.1_21	NZ_CP064635.1_14032-24648:._6	NZ_CP064635.1_14032-24648:._7	1	18
NZ_CP168919.1_53	NZ_CP168919.1_46705-57312:._13	NZ_CP168919.1_46705-57312:._14	1	25
NZ_CP168920.1_3	NZ_CP168920.1_539-11092:._3	NZ_CP168920.1_539-11092:._2	-1	4
NZ_AP012545.1_32	NZ_AP012545.1_16803-27452:._11	NZ_AP012545.1_16803-27452:._10	-1	6
NZ_AP017973.1_526	NZ_AP017973.1_547478-557923:._6	NZ_AP017973.1_547478-557923:._5	-1	88
NZ_CP092447.1_2357	NZ_CP092447.1_2574896-2585497:._9	NZ_CP092447.1_2574896-2585497:._8	-1	16
NZ_CP102712.1_523	NZ_CP102712.1_522708-533357:._4	NZ_CP102712.1_522708-533357:._5	1	6
NZ_CP007625.1_67	NZ_CP007625.1_50186-61051:._8	NZ_CP007625.1_50186-61051:._9	1	70
NZ_CP007625.1_134	NZ_CP007625.1_114724-125343:._4	NZ_CP007625.1_114724-125343:._5	1	100
NZ_CP007625.1_231	NZ_CP007625.1_215902-226608:._5	NZ_CP007625.1_215902-226608:._4	-1	4
NZ_CP174919.1_3	NZ_CP174919.1_520-11124:._3	NZ_CP174919.1_520-11124:._4	1	-10
NZ_CP148695.1_7	NZ_CP148695.1_1-8321:._7	NZ_CP148695.1_1-8321:._6	-1	21
NZ_CP083600.1_28	NZ_CP083600.1_16477-27030:._7	NZ_CP083600.1_16477-27030:._8	1	12
NZ_CP047885.1_11	NZ_CP047885.1_998-11608:._11	NZ_CP047885.1_998-11608:._12	1	-10
NZ_CP047886.1_11	NZ_CP047886.1_5115-14497:._9	NZ_CP047886.1_5115-14497:._8	-1	40
NZ_CP113016.1_867	NZ_CP113016.1_917816-928444:._6	NZ_CP113016.1_917816-928444:._7	1	22
NZ_AP025230.1_48	NZ_AP025230.1_27213-37772:._9	NZ_AP025230.1_27213-37772:._10	1	50
NZ_CP081856.1_13	NZ_CP081856.1_6266-16852:._6	NZ_CP081856.1_6266-16852:._5	-1	82
NZ_CP086246.1_738	NZ_CP086246.1_783869-794320:._5	NZ_CP086246.1_783869-794320:._6	1	73
NZ_CP031556.1_142	NZ_CP031556.1_144723-155009:._5	NZ_CP031556.1_144723-155009:._4	-1	0
NZ_CP031556.1_143	NZ_CP031556.1_144723-155009:._6	NZ_CP031556.1_144723-155009:._5	-1	-46
NZ_CP035655.1_36	NZ_CP035655.1_27143-37756:._11	NZ_CP035655.1_27143-37756:._12	1	19
NZ_CP035655.1_123	NZ_CP035655.1_104281-114624:._6	NZ_CP035655.1_104281-114624:._7	1	10
NZ_CP040346.1_71	NZ_CP040346.1_38455-49038:._13	NZ_CP040346.1_38455-49038:._14	1	12
NZ_CP085719.1_54	NZ_CP085719.1_34428-45020:._4	NZ_CP085719.1_34428-45020:._5	1	18
NZ_AP043711.1_3405	NZ_AP043711.1_3489483-3500117:._5	NZ_AP043711.1_3489483-3500117:._4	-1	88
NZ_LR135483.1_61	NZ_LR135483.1_48548-59161:._8	NZ_LR135483.1_48548-59161:._9	1	7
NZ_CP046364.1_5	NZ_CP046364.1_1-8188:._5	NZ_CP046364.1_1-8188:._4	-1	11
NZ_CP046365.1_5	NZ_CP046365.1_1-6706:._5	NZ_CP046365.1_1-6706:._6	1	85
NZ_CP183488.1_17	NZ_CP183488.1_9394-19992:._6	NZ_CP183488.1_9394-19992:._5	-1	61
NZ_CP068712.1_3	NZ_CP068712.1_1-7634:._3	NZ_CP068712.1_1-7634:._4	1	-3
NZ_CP068712.1_4	NZ_CP068712.1_1-7634:._4	NZ_CP068712.1_1-7634:._5	1	13
NZ_CP068712.1_5	NZ_CP068712.1_1-7634:._5	NZ_CP068712.1_1-7634:._6	1	36
NZ_CP068714.1_5	NZ_CP068714.1_1-9538:._5	NZ_CP068714.1_1-9538:._6	1	61
NZ_CP068715.1_5	NZ_CP068715.1_1-8044:._5	NZ_CP068715.1_1-8044:._4	-1	12
NZ_CP168892.1_37	NZ_CP168892.1_27621-38174:._5	NZ_CP168892.1_27621-38174:._6	1	4
NZ_CP131663.1_2490	NZ_CP131663.1_2687336-2697952:._4	NZ_CP131663.1_2687336-2697952:._3	-1	0
NZ_CP141327.1_3029	NZ_CP141327.1_3079576-3090225:._10	NZ_CP141327.1_3079576-3090225:._9	-1	6
NZ_CP187831.1_19	NZ_CP187831.1_8547-19178:._8	NZ_CP187831.1_8547-19178:._7	-1	87
NZ_CP187837.1_19	NZ_CP187837.1_13442-23995:._3	NZ_CP187837.1_13442-23995:._2	-1	16
NZ_CP175024.1_32	NZ_CP175024.1_25431-36035:._6	NZ_CP175024.1_25431-36035:._7	1	47
NZ_CP175024.1_34	NZ_CP175024.1_25431-36035:._8	NZ_CP175024.1_25431-36035:._9	1	22
NZ_CP042045.1_16	NZ_CP042045.1_7396-17949:._7	NZ_CP042045.1_7396-17949:._6	-1	13
NZ_CP161807.1_22	NZ_CP161807.1_10935-21584:._6	NZ_CP161807.1_10935-21584:._7	1	6
NZ_CP028721.1_22	NZ_CP028721.1_12624-23267:._6	NZ_CP028721.1_12624-23267:._5	-1	0
NZ_CP028722.1_36	NZ_CP028722.1_28652-39295:._1	NZ_CP028722.1_28652-39295:._2	1	-37
NZ_CP118807.1_1826	NZ_CP118807.1_1915412-1926010:._7	NZ_CP118807.1_1915412-1926010:._6	-1	61
NZ_CP168926.1_35	NZ_CP168926.1_28952-39505:._4	NZ_CP168926.1_28952-39505:._3	-1	4
NZ_CP168926.1_54	NZ_CP168926.1_42336-52943:._7	NZ_CP168926.1_42336-52943:._8	1	-10
NZ_CP052065.1_595	NZ_CP052065.1_601920-612380:._8	NZ_CP052065.1_601920-612380:._7	-1	99
NZ_CP052065.1_610	NZ_CP052065.1_618129-628778:._8	NZ_CP052065.1_618129-628778:._7	-1	6
NZ_CP025562.1_4	NZ_CP025562.1_1-9587:._4	NZ_CP025562.1_1-9587:._3	-1	4
NZ_CP025564.1_4	NZ_CP025564.1_1-9212:._4	NZ_CP025564.1_1-9212:._5	1	-10
NZ_CP155124.1_64	NZ_CP155124.1_53447-64027:._9	NZ_CP155124.1_53447-64027:._8	-1	89
NZ_CP163265.1_3021	NZ_CP163265.1_3088900-3099513:._3	NZ_CP163265.1_3088900-3099513:._2	-1	14
NZ_AP022937.1_4	NZ_AP022937.1_1-9921:._4	NZ_AP022937.1_1-9921:._5	1	80
NZ_AP022938.1_65	NZ_AP022938.1_43731-54296:._8	NZ_AP022938.1_43731-54296:._9	1	72
NZ_CP021480.1_14	NZ_CP021480.1_3078-13709:._6	NZ_CP021480.1_3078-13709:._5	-1	97
NZ_CP021480.1_51	NZ_CP021480.1_35272-45903:._6	NZ_CP021480.1_35272-45903:._5	-1	97
NZ_CP021480.1_56	NZ_CP021480.1_40555-51186:._6	NZ_CP021480.1_40555-51186:._7	1	96
NZ_CP021481.1_6	NZ_CP021481.1_400-10953:._6	NZ_CP021481.1_400-10953:._7	1	0
NZ_CP021481.1_14	NZ_CP021481.1_400-10953:._14	NZ_CP021481.1_400-10953:._15	1	13
NZ_JBTLPM010000003.1_23	NZ_JBTLPM010000003.1_16429-27009:._7	NZ_JBTLPM010000003.1_16429-27009:._8	1	-3
NZ_JBTLPM010000004.1_27	NZ_JBTLPM010000004.1_21172-31770:._5	NZ_JBTLPM010000004.1_21172-31770:._4	-1	63
NZ_CP119876.1_58	NZ_CP119876.1_39016-49599:._8	NZ_CP119876.1_39016-49599:._9	1	13
NZ_CP064595.1_21	NZ_CP064595.1_14032-24648:._6	NZ_CP064595.1_14032-24648:._7	1	18
NZ_CP064595.1_25	NZ_CP064595.1_14032-24648:._10	NZ_CP064595.1_14032-24648:._11	1	5
NZ_JAOXXY010000004.1_117	NZ_JAOXXY010000004.1_111646-122262:._4	NZ_JAOXXY010000004.1_111646-122262:._3	-1	0
NZ_CP103964.1_2097	NZ_CP103964.1_2182062-2192621:._9	NZ_CP103964.1_2182062-2192621:._8	-1	65
NZ_CP103964.1_2136	NZ_CP103964.1_2214121-2224752:._7	NZ_CP103964.1_2214121-2224752:._8	1	61
NZ_CP083921.1_7	NZ_CP083921.1_1235-11899:._5	NZ_CP083921.1_1235-11899:._6	1	60
NZ_CP083921.1_161	NZ_CP083921.1_127992-138335:._6	NZ_CP083921.1_127992-138335:._7	1	10
NZ_CP083922.1_56	NZ_CP083922.1_43228-53841:._2	NZ_CP083922.1_43228-53841:._1	-1	-19
NZ_CP009267.1_711	NZ_CP009267.1_791858-802411:._5	NZ_CP009267.1_791858-802411:._4	-1	33
NZ_CP009267.1_723	NZ_CP009267.1_803933-814546:._6	NZ_CP009267.1_803933-814546:._7	1	-3
NZ_CP077766.1_549	NZ_CP077766.1_551253-561704:._5	NZ_CP077766.1_551253-561704:._6	1	73
NZ_CP063161.1_62	NZ_CP063161.1_42159-52763:._8	NZ_CP063161.1_42159-52763:._7	-1	78
NZ_CP090986.1_55	NZ_CP090986.1_35435-45982:._11	NZ_CP090986.1_35435-45982:._12	1	75
NC_014828.1_110	NC_014828.1_108309-118874:._7	NC_014828.1_108309-118874:._8	1	51
NZ_CP174096.1_10	NZ_CP174096.1_2903-13552:._9	NZ_CP174096.1_2903-13552:._8	-1	6
NZ_CP134535.1_4	NZ_CP134535.1_1-8205:._4	NZ_CP134535.1_1-8205:._3	-1	38
NZ_CP050808.1_11	NZ_CP050808.1_3896-14452:._5	NZ_CP050808.1_3896-14452:._6	1	-21
NZ_CP050808.1_19	NZ_CP050808.1_14727-25358:._2	NZ_CP050808.1_14727-25358:._3	1	87
NZ_CP050806.1_9	NZ_CP050806.1_1945-12531:._7	NZ_CP050806.1_1945-12531:._8	1	10
NZ_CP050806.1_75	NZ_CP050806.1_62250-72767:._8	NZ_CP050806.1_62250-72767:._9	1	49
NZ_CP076823.1_2460	NZ_CP076823.1_2637455-2648056:._9	NZ_CP076823.1_2637455-2648056:._8	-1	16
NZ_CP120687.1_1656	NZ_CP120687.1_1795489-1806072:._5	NZ_CP120687.1_1795489-1806072:._6	1	87
NC_011837.1_1523	NC_011837.1_1606984-1617114:._5	NC_011837.1_1606984-1617114:._6	1	49
NZ_CP030883.1_5	NZ_CP030883.1_1-10110:._5	NZ_CP030883.1_1-10110:._6	1	53
NZ_LR822026.1_1919	NZ_LR822026.1_1801341-1811924:._6	NZ_LR822026.1_1801341-1811924:._5	-1	0
NZ_CP032308.1_674	NZ_CP032308.1_692632-703242:._8	NZ_CP032308.1_692632-703242:._9	1	34
NZ_CP032307.1_213	NZ_CP032307.1_174450-184814:._6	NZ_CP032307.1_174450-184814:._5	-1	-3
NZ_CP032307.1_214	NZ_CP032307.1_174450-184814:._7	NZ_CP032307.1_174450-184814:._6	-1	1
NZ_CP069285.1_11	NZ_CP069285.1_5364-15932:._5	NZ_CP069285.1_5364-15932:._6	1	87
NZ_CP009691.1_136	NZ_CP009691.1_110731-121305:._9	NZ_CP009691.1_110731-121305:._8	-1	0
NZ_JBRDFD010000002.1_57	NZ_JBRDFD010000002.1_47794-58407:._8	NZ_JBRDFD010000002.1_47794-58407:._9	1	13
NZ_JBRDFD010000002.1_98	NZ_JBRDFD010000002.1_81723-92066:._6	NZ_JBRDFD010000002.1_81723-92066:._7	1	10
NZ_CP038154.1_26	NZ_CP038154.1_19168-29817:._6	NZ_CP038154.1_19168-29817:._7	1	6
NZ_AP023420.1_756	NZ_AP023420.1_738408-749069:._9	NZ_AP023420.1_738408-749069:._8	-1	-3
NZ_AP023420.1_2824	NZ_AP023420.1_2790149-2800726:._8	NZ_AP023420.1_2790149-2800726:._7	-1	-13
NZ_CP082783.1_1029	NZ_CP082783.1_983586-994202:._6	NZ_CP082783.1_983586-994202:._7	1	0
NZ_CP025498.1_8	NZ_CP025498.1_7109-17758:._6	NZ_CP025498.1_7109-17758:._7	1	6
NZ_CP069217.1_19	NZ_CP069217.1_10817-21424:._11	NZ_CP069217.1_10817-21424:._12	1	-15
NZ_CP168075.1_3093	NZ_CP168075.1_3523095-3533654:._5	NZ_CP168075.1_3523095-3533654:._4	-1	38
NZ_CP097257.1_3346	NZ_CP097257.1_3215236-3225819:._8	NZ_CP097257.1_3215236-3225819:._7	-1	62
NZ_CP097257.1_5783	NZ_CP097257.1_5479907-5490538:._9	NZ_CP097257.1_5479907-5490538:._8	-1	-22
NZ_CP059169.1_10	NZ_CP059169.1_2614-13167:._7	NZ_CP059169.1_2614-13167:._8	1	86
NZ_CP059171.1_15	NZ_CP059171.1_8344-18924:._5	NZ_CP059171.1_8344-18924:._4	-1	0
NZ_AP024740.1_10	NZ_AP024740.1_6912-17519:._3	NZ_AP024740.1_6912-17519:._2	-1	-28
NZ_AP024741.1_10	NZ_AP024741.1_7597-18129:._1	NZ_AP024741.1_7597-18129:._2	1	0
NZ_CP169419.1_908	NZ_CP169419.1_994157-1004728:._12	NZ_CP169419.1_994157-1004728:._13	1	38
NZ_CP007806.1_3126	NZ_CP007806.1_3485355-3495914:._6	NZ_CP007806.1_3485355-3495914:._5	-1	38
NZ_JBVMVX010000003.1_53	NZ_JBVMVX010000003.1_35319-45902:._13	NZ_JBVMVX010000003.1_35319-45902:._14	1	-10
NZ_CP115891.1_5	NZ_CP115891.1_1-8456:._5	NZ_CP115891.1_1-8456:._6	1	52
NZ_CP115891.1_52	NZ_CP115891.1_37630-47916:._5	NZ_CP115891.1_37630-47916:._6	1	52
NZ_CP115891.1_100	NZ_CP115891.1_77090-87376:._6	NZ_CP115891.1_77090-87376:._7	1	52
NZ_CP148054.1_19	NZ_CP148054.1_10468-21069:._6	NZ_CP148054.1_10468-21069:._5	-1	16
NZ_CM135814.1_1893	NZ_CM135814.1_1900011-1910627:._6	NZ_CM135814.1_1900011-1910627:._5	-1	0
NZ_CP096160.1_16	NZ_CP096160.1_9764-20371:._6	NZ_CP096160.1_9764-20371:._5	-1	-10
NZ_CP096160.1_35	NZ_CP096160.1_23202-33755:._8	NZ_CP096160.1_23202-33755:._9	1	4
NZ_CP087265.1_43	NZ_CP087265.1_34010-44617:._6	NZ_CP087265.1_34010-44617:._5	-1	-10
NZ_CP087265.1_62	NZ_CP087265.1_47448-58001:._8	NZ_CP087265.1_47448-58001:._9	1	4
NZ_CP048401.1_846	NZ_CP048401.1_827117-837313:._7	NZ_CP048401.1_827117-837313:._6	-1	34
NZ_OZ260750.1_37	NZ_OZ260750.1_33969-44600:._6	NZ_OZ260750.1_33969-44600:._5	-1	97
NZ_OZ260751.1_2	NZ_OZ260751.1_1-5695:._2	NZ_OZ260751.1_1-5695:._1	-1	-27
NZ_CP168851.1_44	NZ_CP168851.1_38467-49020:._4	NZ_CP168851.1_38467-49020:._3	-1	4
NZ_CP168851.1_63	NZ_CP168851.1_51851-62458:._7	NZ_CP168851.1_51851-62458:._8	1	-10
NZ_CP092554.1_2508	NZ_CP092554.1_2660552-2670667:._9	NZ_CP092554.1_2660552-2670667:._8	-1	54
NZ_CP128469.1_25	NZ_CP128469.1_14093-24667:._5	NZ_CP128469.1_14093-24667:._6	1	4
NZ_CP136163.1_3082	NZ_CP136163.1_3532470-3543029:._5	NZ_CP136163.1_3532470-3543029:._4	-1	38
NZ_CP148650.1_20	NZ_CP148650.1_19412-29971:._2	NZ_CP148650.1_19412-29971:._1	-1	19
NZ_JBWGTA010000002.1_146	NZ_JBWGTA010000002.1_127474-138096:._8	NZ_JBWGTA010000002.1_127474-138096:._9	1	-7
NZ_CP029684.2_1031	NZ_CP029684.2_1039670-1049902:._9	NZ_CP029684.2_1039670-1049902:._8	-1	81
NZ_CP032752.1_24	NZ_CP032752.1_15977-26560:._7	NZ_CP032752.1_15977-26560:._6	-1	87
NZ_CP032752.1_42	NZ_CP032752.1_32750-43333:._8	NZ_CP032752.1_32750-43333:._7	-1	15
NZ_CP032754.1_5	NZ_CP032754.1_1-10503:._5	NZ_CP032754.1_1-10503:._4	-1	87
NZ_CP032754.1_8	NZ_CP032754.1_1-10503:._8	NZ_CP032754.1_1-10503:._7	-1	15
NZ_CP032755.1_13	NZ_CP032755.1_7430-17983:._6	NZ_CP032755.1_7430-17983:._5	-1	-19
NZ_CP032755.1_19	NZ_CP032755.1_7430-17983:._12	NZ_CP032755.1_7430-17983:._11	-1	-55
NZ_CP016086.1_2997	NZ_CP016086.1_3326663-3337261:._6	NZ_CP016086.1_3326663-3337261:._5	-1	89
NZ_CP131665.1_328	NZ_CP131665.1_368087-378694:._13	NZ_CP131665.1_368087-378694:._14	1	7
NZ_JBRUTI010000002.1_31	NZ_JBRUTI010000002.1_19965-30584:._8	NZ_JBRUTI010000002.1_19965-30584:._7	-1	29
NZ_CP029536.1_1521	NZ_CP029536.1_1602468-1613051:._7	NZ_CP029536.1_1602468-1613051:._8	1	87
NZ_CP029537.1_56	NZ_CP029537.1_37637-48286:._8	NZ_CP029537.1_37637-48286:._9	1	6
NZ_CP029538.1_7	NZ_CP029538.1_463-11112:._6	NZ_CP029538.1_463-11112:._5	-1	6
NZ_CP019972.1_36	NZ_CP019972.1_28206-38828:._5	NZ_CP019972.1_28206-38828:._4	-1	96
NZ_CP148677.1_3	NZ_CP148677.1_1-8468:._3	NZ_CP148677.1_1-8468:._4	1	21
NZ_CP094500.1_23	NZ_CP094500.1_14467-25053:._11	NZ_CP094500.1_14467-25053:._10	-1	84
NZ_CP036118.1_38	NZ_CP036118.1_26961-37622:._7	NZ_CP036118.1_26961-37622:._6	-1	9
NZ_CP036119.1_142	NZ_CP036119.1_145244-155818:._10	NZ_CP036119.1_145244-155818:._11	1	0
NZ_CP110214.1_716	NZ_CP110214.1_720933-731582:._10	NZ_CP110214.1_720933-731582:._9	-1	6
NZ_CP110215.1_17	NZ_CP110215.1_6345-16994:._8	NZ_CP110215.1_6345-16994:._9	1	6
NZ_CP110216.1_42	NZ_CP110216.1_30888-41147:._5	NZ_CP110216.1_30888-41147:._4	-1	46
NZ_OY970403.1_4	NZ_OY970403.1_92-10645:._4	NZ_OY970403.1_92-10645:._3	-1	19
NZ_OY970403.1_17	NZ_OY970403.1_11337-21902:._8	NZ_OY970403.1_11337-21902:._7	-1	90
NZ_DBJOSH010000002.1_71	NZ_DBJOSH010000002.1_65763-76316:._4	NZ_DBJOSH010000002.1_65763-76316:._3	-1	4
NZ_CP047850.1_18	NZ_CP047850.1_9334-19941:._5	NZ_CP047850.1_9334-19941:._6	1	15
NZ_CP102532.1_756	NZ_CP102532.1_808836-819419:._9	NZ_CP102532.1_808836-819419:._10	1	49
NZ_CP031605.1_2133	NZ_CP031605.1_2177239-2187855:._6	NZ_CP031605.1_2177239-2187855:._5	-1	0
NZ_CP023053.1_28	NZ_CP023053.1_20891-31444:._4	NZ_CP023053.1_20891-31444:._3	-1	4
NZ_CP023053.1_46	NZ_CP023053.1_34274-44881:._6	NZ_CP023053.1_34274-44881:._7	1	-10
NZ_CP013958.1_7	NZ_CP013958.1_1-7112:._7	NZ_CP013958.1_1-7112:._6	-1	-39
NZ_CP139106.1_4351	NZ_CP139106.1_4426717-4437345:._8	NZ_CP139106.1_4426717-4437345:._9	1	14
NZ_CP012651.1_31	NZ_CP012651.1_17092-27660:._10	NZ_CP012651.1_17092-27660:._11	1	16
NZ_CP012652.1_34	NZ_CP012652.1_21894-32489:._4	NZ_CP012652.1_21894-32489:._3	-1	-42
NZ_CP012659.1_31	NZ_CP012659.1_20182-30750:._5	NZ_CP012659.1_20182-30750:._6	1	14
NZ_CP045730.1_38	NZ_CP045730.1_19794-30377:._11	NZ_CP045730.1_19794-30377:._10	-1	-3
NZ_CP045731.1_33	NZ_CP045731.1_14233-24816:._9	NZ_CP045731.1_14233-24816:._10	1	19
NZ_CP168921.1_53	NZ_CP168921.1_46705-57312:._13	NZ_CP168921.1_46705-57312:._14	1	25
NZ_CP168922.1_3	NZ_CP168922.1_539-11092:._3	NZ_CP168922.1_539-11092:._2	-1	4
NZ_CP091893.1_8	NZ_CP091893.1_1-7954:._8	NZ_CP091893.1_1-7954:._7	-1	70
NZ_CP091894.1_5	NZ_CP091894.1_992-11596:._4	NZ_CP091894.1_992-11596:._3	-1	-10
NZ_CP178539.1_41	NZ_CP178539.1_34437-45068:._5	NZ_CP178539.1_34437-45068:._6	1	87
NZ_AP040134.1_38	NZ_AP040134.1_29470-40098:._7	NZ_AP040134.1_29470-40098:._6	-1	22
NZ_AP040134.1_48	NZ_AP040134.1_29470-40098:._17	NZ_AP040134.1_29470-40098:._18	1	0
NZ_CP131857.1_106	NZ_CP131857.1_80553-90896:._7	NZ_CP131857.1_80553-90896:._8	1	10
NZ_CP086327.1_10	NZ_CP086327.1_2903-13552:._9	NZ_CP086327.1_2903-13552:._8	-1	6
NZ_OY724191.1_29	NZ_OY724191.1_17918-28498:._10	NZ_OY724191.1_17918-28498:._9	-1	12
NZ_JBSOOT010000002.1_7	NZ_JBSOOT010000002.1_1314-11945:._5	NZ_JBSOOT010000002.1_1314-11945:._6	1	87
NZ_JBSOOT010000002.1_73	NZ_JBSOOT010000002.1_58623-69233:._4	NZ_JBSOOT010000002.1_58623-69233:._3	-1	100
NZ_JBSOOT010000004.1_12	NZ_JBSOOT010000004.1_4521-14681:._6	NZ_JBSOOT010000004.1_4521-14681:._7	1	21
NZ_CP181228.1_55	NZ_CP181228.1_45029-55669:._10	NZ_CP181228.1_45029-55669:._11	1	52
NZ_CP148713.1_41	NZ_CP148713.1_30555-41288:._12	NZ_CP148713.1_30555-41288:._11	-1	21
NZ_CP148714.1_41	NZ_CP148714.1_43544-54103:._2	NZ_CP148714.1_43544-54103:._1	-1	19
NZ_CP168679.1_316	NZ_CP168679.1_318369-329018:._10	NZ_CP168679.1_318369-329018:._9	-1	6
NZ_CP091523.1_317	NZ_CP091523.1_347418-358016:._8	NZ_CP091523.1_347418-358016:._9	1	61
NZ_CP197296.1_13	NZ_CP197296.1_3900-14504:._10	NZ_CP197296.1_3900-14504:._9	-1	47
NZ_CP113980.1_1200	NZ_CP113980.1_1318603-1329156:._9	NZ_CP113980.1_1318603-1329156:._8	-1	-25
NZ_LR215981.1_2894	NZ_LR215981.1_3032908-3043395:._8	NZ_LR215981.1_3032908-3043395:._7	-1	72
NZ_LR215981.1_3473	NZ_LR215981.1_3684199-3694818:._6	NZ_LR215981.1_3684199-3694818:._7	1	-16
NZ_CP143802.1_6	NZ_CP143802.1_1-10551:._6	NZ_CP143802.1_1-10551:._7	1	8
NZ_CP143805.1_56	NZ_CP143805.1_53448-64079:._5	NZ_CP143805.1_53448-64079:._6	1	97
NZ_CP185990.1_378	NZ_CP185990.1_383033-393637:._4	NZ_CP185990.1_383033-393637:._5	1	25
