downstream_orf	blast_hit_id	contig	orf_start	orf_stop	strand	nearest_defense_gene	nearest_defense_type	nearest_distance_bp	defense_genes_in_window	proximity_score	density_score	defense_score	interpro_domains
NZ_LR134110.1_15074-25687:._5	NZ_LR134110.1_24	NZ_LR134110.1_15074-25687	6374	7573	1	none	none	0	0	0.0	0.0	0.0	IPR011701
NZ_LR134110.1_15074-25687:._7	NZ_LR134110.1_28	NZ_LR134110.1_15074-25687	8396	8566	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP036053.1_16382-27007:._4	NZ_CP036053.1_24	NZ_CP036053.1_16382-27007	4570	4989	-1	none	none	0	0	0.0	0.0	0.0	IPR004107
NZ_JBQSLO010000002.1_50784-61379:._4	NZ_JBQSLO010000002.1_59	NZ_JBQSLO010000002.1_50784-61379	1197	1463	1	none	none	0	0	0.0	0.0	0.0	IPR011701
NZ_CP034973.1_2442906-2453555:._9	NZ_CP034973.1_2311	NZ_CP034973.1_2442906-2453555	5656	5940	1	none	none	0	0	0.0	0.0	0.0	IPR001357
NZ_CP168872.1_50611-61164:._6	NZ_CP168872.1_60	NZ_CP168872.1_50611-61164	5558	8473	1	none	none	0	0	0.0	0.0	0.0	IPR002513;IPR025296
NZ_AP024589.1_2122835-2133466:._9	NZ_AP024589.1_2101	NZ_AP024589.1_2122835-2133466	5693	6010	1	none	none	0	0	0.0	0.0	0.0	IPR001845;IPR011991
NZ_CP071000.1_810074-820657:._10	NZ_CP071000.1_756	NZ_CP071000.1_810074-820657	5633	6496	1	none	none	0	0	0.0	0.0	0.0	IPR003439
NZ_CP079981.1_74394-84959:._6	NZ_CP079981.1_89	NZ_CP079981.1_74394-84959	5580	5726	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP159282.1_3712-14310:._6	NZ_CP159282.1_10	NZ_CP159282.1_3712-14310	4541	4996	1	none	none	0	0	0.0	0.0	0.0	
NC_017467.1_1-8478:._4	NC_017467.1_3	NC_017467.1_1-8478	3298	4425	1	none	none	0	0	0.0	0.0	0.0	IPR003395
NC_017467.1_1762588-1773036:._8	NC_017467.1_1860	NC_017467.1_1762588-1773036	4202	4918	-1	none	none	0	0	0.0	0.0	0.0	IPR006528
NC_017467.1_1762588-1773036:._9	NC_017467.1_1861	NC_017467.1_1762588-1773036	5000	5449	-1	none	none	0	0	0.0	0.0	0.0	IPR006119
NZ_CP168716.1_420545-431155:._5	NZ_CP168716.1_410	NZ_CP168716.1_420545-431155	5649	5894	1	NZ_CP168716.1_420545-431155:._6	MazEF	0	1	1.0	0.1	0.64	
NZ_CP130526.1_2648080-2658681:._8	NZ_CP130526.1_2454	NZ_CP130526.1_2648080-2658681	4292	4984	-1	NZ_CP130526.1_2648080-2658681:._14	Lamassu-Fam	3307	7	0.1914	0.7	0.3948	IPR006171;IPR013497;IPR034144
NZ_AP026872.1_7927-18660:._6	NZ_AP026872.1_14	NZ_AP026872.1_7927-18660	5755	5862	1	none	none	0	0	0.0	0.0	0.0	
NZ_JAOXXX010000003.1_1-8523:._6	NZ_JAOXXX010000003.1_5	NZ_JAOXXX010000003.1_1-8523	3619	4299	1	none	none	0	0	0.0	0.0	0.0	IPR032874
NZ_CP166732.1_30319-40929:._1	NZ_CP166732.1_31	NZ_CP166732.1_30319-40929	290	391	-1	NZ_CP166732.1_30319-40929:._7	RosmerTA	4251	1	0.1194	0.1	0.1116	
NZ_CP166732.1_30319-40929:._9	NZ_CP166732.1_37	NZ_CP166732.1_30319-40929	5711	7747	1	NZ_CP166732.1_30319-40929:._7	RosmerTA	824	3	0.6623	0.3	0.5174	IPR003855
NZ_AP025162.1_17326-27912:._6	NZ_AP025162.1_21	NZ_AP025162.1_17326-27912	4273	4854	1	NZ_AP025162.1_17326-27912:._1	RM	3627	1	0.1631	0.1	0.1378	IPR005019
NZ_AP025163.1_10718-21022:._9	NZ_AP025163.1_22	NZ_AP025163.1_10718-21022	5000	5323	-1	none	none	0	0	0.0	0.0	0.0	IPR006120
NZ_CP088202.1_27471-38087:._5	NZ_CP088202.1_36	NZ_CP088202.1_27471-38087	2856	5000	-1	none	none	0	0	0.0	0.0	0.0	IPR006171;IPR013497;IPR013498;IPR034144
NZ_CP065690.1_1-10291:._5	NZ_CP065690.1_6	NZ_CP065690.1_1-10291	3858	4625	-1	none	none	0	0	0.0	0.0	0.0	IPR025669
NZ_CP041968.1_1297641-1308224:._7	NZ_CP041968.1_1313	NZ_CP041968.1_1297641-1308224	4087	4908	-1	none	none	0	0	0.0	0.0	0.0	IPR025669
NZ_CP114527.1_1-5953:._1	NZ_CP114527.1_2	NZ_CP114527.1_1-5953	3	953	-1	none	none	0	0	0.0	0.0	0.0	IPR006171;IPR013497;IPR034144
NC_014495.1_29286-39839:._4	NC_014495.1_37	NC_014495.1_29286-39839	2081	4996	-1	NC_014495.1_29286-39839:._8	MazEF	3525	0	0.1716	0.0	0.103	IPR002513;IPR025296
NC_014495.1_42670-53277:._8	NC_014495.1_56	NC_014495.1_42670-53277	5598	5825	1	NC_014495.1_42670-53277:._9	RosmerTA	361	2	0.8349	0.2	0.5809	
NZ_CP106958.1_1158629-1169116:._10	NZ_CP106958.1_1244	NZ_CP106958.1_1158629-1169116	5506	5628	1	NZ_CP106958.1_1158629-1169116:._5	Anti_RM	2453	1	0.2933	0.1	0.216	
NZ_CP195299.1_22309-32931:._13	NZ_CP195299.1_32	NZ_CP195299.1_22309-32931	9301	9723	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP144498.1_2203565-2214169:._8	NZ_CP144498.1_2253	NZ_CP144498.1_2203565-2214169	4549	4968	-1	NZ_CP144498.1_2203565-2214169:._13	RM	3616	1	0.164	0.1	0.1384	
NZ_CP144498.1_2621176-2631759:._9	NZ_CP144498.1_2655	NZ_CP144498.1_2621176-2631759	4604	4951	-1	none	none	0	0	0.0	0.0	0.0	IPR003439
NZ_CP068130.1_10619-21685:._4	NZ_CP068130.1_18	NZ_CP068130.1_10619-21685	4446	4931	-1	NZ_CP068130.1_10619-21685:._8	Retron	3459	1	0.1774	0.1	0.1464	IPR001360
NZ_CP177272.1_3164-13747:._1	NZ_CP177272.1_5	NZ_CP177272.1_3164-13747	17	304	-1	NZ_CP177272.1_3164-13747:._1	RosmerTA	0	2	1.0	0.2	0.68	IPR001387
NZ_CP177273.1_1-8908:._7	NZ_CP177273.1_5	NZ_CP177273.1_1-8908	6047	7558	1	none	none	0	0	0.0	0.0	0.0	IPR003688
NC_017482.1_434013-444662:._5	NC_017482.1_432	NC_017482.1_434013-444662	5656	5940	1	none	none	0	0	0.0	0.0	0.0	IPR001357
NZ_CP087462.1_1969830-1980446:._5	NZ_CP087462.1_1937	NZ_CP087462.1_1969830-1980446	4716	5000	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP143536.1_21352-31953:._1	NZ_CP143536.1_25	NZ_CP143536.1_21352-31953	2	1330	-1	NZ_CP143536.1_21352-31953:._12	RM	8706	0	0.0129	0.0	0.0077	IPR027439;IPR035088
NZ_CP143537.1_9349-19920:._4	NZ_CP143537.1_16	NZ_CP143537.1_9349-19920	2255	2752	-1	NZ_CP143537.1_9349-19920:._15	Eleos	5761	0	0.0561	0.0	0.0337	
NZ_CP143537.1_9349-19920:._12	NZ_CP143537.1_24	NZ_CP143537.1_9349-19920	6751	6879	-1	NZ_CP143537.1_9349-19920:._15	Eleos	1634	1	0.4418	0.1	0.3051	IPR019533
NZ_CP143537.1_9349-19920:._13	NZ_CP143537.1_25	NZ_CP143537.1_9349-19920	6897	7004	-1	NZ_CP143537.1_9349-19920:._15	Eleos	1509	1	0.4702	0.1	0.3221	
NZ_CP120200.1_1913349-1923965:._5	NZ_CP120200.1_1846	NZ_CP120200.1_1913349-1923965	4716	5000	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP168849.1_50611-61164:._6	NZ_CP168849.1_60	NZ_CP168849.1_50611-61164	5558	8473	1	none	none	0	0	0.0	0.0	0.0	IPR002513;IPR025296
NZ_CP027503.1_7093-17697:._8	NZ_CP027503.1_15	NZ_CP027503.1_7093-17697	7152	7454	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP184505.1_31685-42238:._8	NZ_CP184505.1_40	NZ_CP184505.1_31685-42238	5558	7375	1	none	none	0	0	0.0	0.0	0.0	IPR025296
NZ_CP035749.1_22193-32500:._10	NZ_CP035749.1_39	NZ_CP035749.1_22193-32500	5350	5556	1	none	none	0	0	0.0	0.0	0.0	IPR006120
NZ_AP023418.1_412821-423407:._8	NZ_AP023418.1_412	NZ_AP023418.1_412821-423407	5595	5693	1	none	none	0	0	0.0	0.0	0.0	
NZ_AP023418.1_1313344-1323930:._8	NZ_AP023418.1_1270	NZ_AP023418.1_1313344-1323930	4894	4992	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP040375.1_7682-18268:._7	NZ_CP040375.1_16	NZ_CP040375.1_7682-18268	3811	4302	-1	none	none	0	0	0.0	0.0	0.0	IPR004720
NZ_CP040375.1_47148-57779:._6	NZ_CP040375.1_57	NZ_CP040375.1_47148-57779	4010	4912	-1	none	none	0	0	0.0	0.0	0.0	IPR003740;IPR019264
NZ_CP040376.1_54139-64698:._2	NZ_CP040376.1_57	NZ_CP040376.1_54139-64698	4187	4624	1	none	none	0	0	0.0	0.0	0.0	IPR000835
NZ_CP035568.1_9257-19873:._4	NZ_CP035568.1_13	NZ_CP035568.1_9257-19873	2028	2891	1	none	none	0	0	0.0	0.0	0.0	IPR003439
NZ_CP035568.1_70959-81263:._9	NZ_CP035568.1_80	NZ_CP035568.1_70959-81263	5000	5305	1	none	none	0	0	0.0	0.0	0.0	IPR006120
NZ_CP035568.1_70959-81263:._10	NZ_CP035568.1_81	NZ_CP035568.1_70959-81263	5354	5548	1	none	none	0	0	0.0	0.0	0.0	IPR003439
NZ_CP035569.1_735-11288:._14	NZ_CP035569.1_15	NZ_CP035569.1_735-11288	9681	10184	-1	none	none	0	0	0.0	0.0	0.0	IPR002559
NZ_JBRSFT020000004.1_5322-15944:._8	NZ_JBRSFT020000004.1_15	NZ_JBRSFT020000004.1_5322-15944	4224	4904	-1	none	none	0	0	0.0	0.0	0.0	IPR032874
NZ_JBRSFT020000002.1_100265-110608:._7	NZ_JBRSFT020000002.1_123	NZ_JBRSFT020000002.1_100265-110608	5354	5614	1	NZ_JBRSFT020000002.1_100265-110608:._9	RosmerTA	1530	4	0.4653	0.4	0.4392	IPR006120
NZ_CP060187.1_17424-27992:._9	NZ_CP060187.1_25	NZ_CP060187.1_17424-27992	7564	8064	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP060189.1_1-9860:._5	NZ_CP060189.1_4	NZ_CP060189.1_1-9860	4847	5296	1	none	none	0	0	0.0	0.0	0.0	IPR000825
NZ_CP060184.1_22748-33328:._9	NZ_CP060184.1_25	NZ_CP060184.1_22748-33328	8736	8996	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP066600.1_12346-22959:._6	NZ_CP066600.1_18	NZ_CP066600.1_12346-22959	3637	5733	1	none	none	0	0	0.0	0.0	0.0	
NZ_OZ260846.1_1-9046:._4	NZ_OZ260846.1_3	NZ_OZ260846.1_1-9046	2767	3087	1	none	none	0	0	0.0	0.0	0.0	IPR025161
NZ_OZ260847.1_1-7812:._7	NZ_OZ260847.1_6	NZ_OZ260847.1_1-7812	5723	7462	1	none	none	0	0	0.0	0.0	0.0	IPR004185;IPR006047
NZ_CP017275.1_562-11145:._8	NZ_CP017275.1_7	NZ_CP017275.1_562-11145	9122	9634	1	none	none	0	0	0.0	0.0	0.0	IPR000424
NZ_CP103391.1_12880-23511:._3	NZ_CP103391.1_18	NZ_CP103391.1_12880-23511	543	836	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP103391.1_12880-23511:._6	NZ_CP103391.1_21	NZ_CP103391.1_12880-23511	2817	3617	-1	none	none	0	0	0.0	0.0	0.0	IPR014820;IPR015330
NZ_CP103393.1_9460-20046:._4	NZ_CP103393.1_18	NZ_CP103393.1_9460-20046	1665	1943	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP103394.1_23300-33526:._3	NZ_CP103394.1_27	NZ_CP103394.1_23300-33526	1099	1740	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP139652.1_1957-12540:._11	NZ_CP139652.1_11	NZ_CP139652.1_1957-12540	5633	6496	1	none	none	0	0	0.0	0.0	0.0	IPR003439
NZ_CP139653.1_13797-24428:._7	NZ_CP139653.1_25	NZ_CP139653.1_13797-24428	4011	4913	-1	none	none	0	0	0.0	0.0	0.0	IPR003740;IPR019264
NZ_CP095071.1_3109950-3120515:._6	NZ_CP095071.1_2895	NZ_CP095071.1_3109950-3120515	3509	4957	-1	none	none	0	0	0.0	0.0	0.0	IPR001584;IPR015378
NZ_CP011872.1_6370-16923:._5	NZ_CP011872.1_13	NZ_CP011872.1_6370-16923	4739	4987	-1	none	none	0	0	0.0	0.0	0.0	IPR001387
NZ_CP011872.1_50859-61457:._8	NZ_CP011872.1_69	NZ_CP011872.1_50859-61457	5668	6015	1	none	none	0	0	0.0	0.0	0.0	IPR010712
NZ_CP145131.1_993299-1003891:._6	NZ_CP145131.1_894	NZ_CP145131.1_993299-1003891	4491	4943	-1	NZ_CP145131.1_993299-1003891:._5	AbiE	0	1	1.0	0.1	0.64	
NZ_CP015487.1_51552-62135:._6	NZ_CP015487.1_61	NZ_CP015487.1_51552-62135	5737	6681	-1	none	none	0	0	0.0	0.0	0.0	IPR009343
NZ_CP015488.1_59965-70518:._6	NZ_CP015488.1_67	NZ_CP015488.1_59965-70518	4169	4429	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP073067.1_6114-16751:._8	NZ_CP073067.1_11	NZ_CP073067.1_6114-16751	5730	6224	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP094810.1_13961-24394:._8	NZ_CP094810.1_23	NZ_CP094810.1_13961-24394	5376	5612	1	NZ_CP094810.1_13961-24394:._5	RosmerTA	1188	1	0.5521	0.1	0.3713	IPR006120
NZ_CP075987.1_5446-14729:._3	NZ_CP075987.1_8	NZ_CP075987.1_5446-14729	1979	4195	-1	NZ_CP075987.1_5446-14729:._2	Lamassu-Fam	0	7	1.0	0.7	0.88	IPR003439;IPR005074;IPR011527
NZ_CP101834.1_20152-30768:._8	NZ_CP101834.1_26	NZ_CP101834.1_20152-30768	5642	6052	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP123087.1_23902-34509:._9	NZ_CP123087.1_44	NZ_CP123087.1_23902-34509	4827	4985	-1	NZ_CP123087.1_23902-34509:._1	RosmerTA	4400	1	0.1108	0.1	0.1065	
NZ_CP011878.1_12613-23172:._10	NZ_CP011878.1_24	NZ_CP011878.1_12613-23172	6456	6704	1	NZ_CP011878.1_12613-23172:._1	RosmerTA	5860	0	0.0534	0.0	0.032	IPR001387
NZ_CP011878.1_35825-46423:._5	NZ_CP011878.1_51	NZ_CP011878.1_35825-46423	4584	4931	-1	none	none	0	0	0.0	0.0	0.0	IPR010712
NZ_CP196597.1_2602-13155:._4	NZ_CP196597.1_7	NZ_CP196597.1_2602-13155	2081	4996	-1	none	none	0	0	0.0	0.0	0.0	IPR002513;IPR025296
NZ_CP196597.1_2602-13155:._12	NZ_CP196597.1_13	NZ_CP196597.1_2602-13155	10339	10554	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP084231.1_15051-25658:._5	NZ_CP084231.1_23	NZ_CP084231.1_15051-25658	4705	4830	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP130501.1_2690413-2701014:._8	NZ_CP130501.1_2509	NZ_CP130501.1_2690413-2701014	4292	4984	-1	NZ_CP130501.1_2690413-2701014:._14	Lamassu-Fam	3308	7	0.1913	0.7	0.3948	IPR006171;IPR013497;IPR034144
NZ_CP136801.1_152085-162638:._8	NZ_CP136801.1_167	NZ_CP136801.1_152085-162638	5772	7295	-1	none	none	0	0	0.0	0.0	0.0	IPR001296;IPR022372
NZ_CP136801.1_2284858-2295462:._6	NZ_CP136801.1_2267	NZ_CP136801.1_2284858-2295462	4564	5013	-1	NZ_CP136801.1_2284858-2295462:._15	RosmerTA	3773	1	0.1516	0.1	0.131	IPR000825
NZ_CP136802.1_117906-128492:._8	NZ_CP136802.1_132	NZ_CP136802.1_117906-128492	5669	6385	1	none	none	0	0	0.0	0.0	0.0	IPR006528
NZ_LR135365.1_6802-17403:._8	NZ_LR135365.1_16	NZ_LR135365.1_6802-17403	7000	7473	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP193776.1_11070-21653:._5	NZ_CP193776.1_22	NZ_CP193776.1_11070-21653	4088	4951	-1	none	none	0	0	0.0	0.0	0.0	IPR003439
NZ_CP193776.1_26871-37502:._6	NZ_CP193776.1_42	NZ_CP193776.1_26871-37502	4011	4913	-1	none	none	0	0	0.0	0.0	0.0	IPR003740;IPR019264
NZ_OZ006997.1_1145425-1155879:._7	NZ_OZ006997.1_1029	NZ_OZ006997.1_1145425-1155879	4837	5013	-1	none	none	0	0	0.0	0.0	0.0	IPR006120
NZ_CP049778.1_863896-874467:._13	NZ_CP049778.1_800	NZ_CP049778.1_863896-874467	5610	6251	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP134823.1_2091226-2101785:._1	NZ_CP134823.1_2032	NZ_CP134823.1_2091226-2101785	1	111	-1	none	none	0	0	0.0	0.0	0.0	IPR010712
NZ_CP092835.1_91544-102151:._8	NZ_CP092835.1_98	NZ_CP092835.1_91544-102151	5617	6582	1	none	none	0	0	0.0	0.0	0.0	IPR004107
NZ_CP092834.1_250979-261844:._8	NZ_CP092834.1_270	NZ_CP092834.1_250979-261844	3999	4925	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP092834.1_362103-372797:._8	NZ_CP092834.1_382	NZ_CP092834.1_362103-372797	5679	5825	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP045034.1_1409658-1420241:._10	NZ_CP045034.1_1322	NZ_CP045034.1_1409658-1420241	5633	6496	1	none	none	0	0	0.0	0.0	0.0	IPR003439
NZ_CP168836.1_58553-69106:._6	NZ_CP168836.1_65	NZ_CP168836.1_58553-69106	5558	8473	1	NZ_CP168836.1_58553-69106:._1	Dodola	3913	0	0.1414	0.0	0.0848	IPR002513;IPR025296
NZ_OZ121188.1_32687-43255:._6	NZ_OZ121188.1_42	NZ_OZ121188.1_32687-43255	4364	4702	1	none	none	0	0	0.0	0.0	0.0	IPR025161
NZ_OZ121189.1_31712-41998:._3	NZ_OZ121189.1_42	NZ_OZ121189.1_31712-41998	2399	2662	1	none	none	0	0	0.0	0.0	0.0	IPR005835
NZ_OZ121189.1_31712-41998:._7	NZ_OZ121189.1_46	NZ_OZ121189.1_31712-41998	4260	5123	1	none	none	0	0	0.0	0.0	0.0	IPR003439
NZ_OZ121191.1_3473-14056:._10	NZ_OZ121191.1_12	NZ_OZ121191.1_3473-14056	10088	10582	1	none	none	0	0	0.0	0.0	0.0	IPR013529
NZ_OZ121192.1_30339-40922:._8	NZ_OZ121192.1_42	NZ_OZ121192.1_30339-40922	6043	6381	1	none	none	0	0	0.0	0.0	0.0	IPR025161
NZ_CP011803.1_3995398-4006002:._4	NZ_CP011803.1_3700	NZ_CP011803.1_3995398-4006002	4882	5007	-1	NZ_CP011803.1_3995398-4006002:._8	RM	3043	1	0.2184	0.1	0.171	
NZ_CP039725.1_33057-43628:._6	NZ_CP039725.1_39	NZ_CP039725.1_33057-43628	5633	6817	1	none	none	0	0	0.0	0.0	0.0	IPR025296
NZ_CP039725.1_50067-60734:._3	NZ_CP039725.1_50	NZ_CP039725.1_50067-60734	683	910	1	none	none	0	0	0.0	0.0	0.0	IPR005001
NZ_CP039726.1_10124-20674:._7	NZ_CP039726.1_14	NZ_CP039726.1_10124-20674	3725	4987	-1	NZ_CP039726.1_10124-20674:._11	AbiE	1821	1	0.4023	0.1	0.2814	IPR025296
NZ_CP130541.1_2696013-2706614:._8	NZ_CP130541.1_2520	NZ_CP130541.1_2696013-2706614	4292	4984	-1	NZ_CP130541.1_2696013-2706614:._14	Lamassu-Fam	3307	7	0.1914	0.7	0.3948	IPR006171;IPR013497;IPR034144
NZ_CP183470.1_5797-16533:._8	NZ_CP183470.1_14	NZ_CP183470.1_5797-16533	5762	7186	1	NZ_CP183470.1_5797-16533:._6	Septu	937	2	0.6259	0.2	0.4556	
NZ_CP182492.1_2784525-2795108:._7	NZ_CP182492.1_2658	NZ_CP182492.1_2784525-2795108	5671	6834	1	NZ_CP182492.1_2784525-2795108:._1	PrrC	4646	0	0.098	0.0	0.0588	IPR026870;IPR026898
NZ_CP182492.1_2921555-2932204:._6	NZ_CP182492.1_2794	NZ_CP182492.1_2921555-2932204	4710	4994	-1	none	none	0	0	0.0	0.0	0.0	IPR001357
NZ_CP064635.1_14032-24648:._7	NZ_CP064635.1_21	NZ_CP064635.1_14032-24648	5635	6048	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP168919.1_46705-57312:._14	NZ_CP168919.1_53	NZ_CP168919.1_46705-57312	10265	10606	1	none	none	0	0	0.0	0.0	0.0	IPR007693
NZ_CP168920.1_539-11092:._2	NZ_CP168920.1_3	NZ_CP168920.1_539-11092	2081	4996	-1	none	none	0	0	0.0	0.0	0.0	IPR002513;IPR025296
NZ_AP012545.1_16803-27452:._10	NZ_AP012545.1_32	NZ_AP012545.1_16803-27452	4710	4994	-1	none	none	0	0	0.0	0.0	0.0	IPR001357
NZ_AP017973.1_547478-557923:._5	NZ_AP017973.1_526	NZ_AP017973.1_547478-557923	3983	4912	-1	none	none	0	0	0.0	0.0	0.0	IPR001584;IPR025246
NZ_CP092447.1_2574896-2585497:._8	NZ_CP092447.1_2357	NZ_CP092447.1_2574896-2585497	4292	4984	-1	none	none	0	0	0.0	0.0	0.0	IPR006171;IPR013497;IPR034144
NZ_CP102712.1_522708-533357:._5	NZ_CP102712.1_523	NZ_CP102712.1_522708-533357	5656	5940	1	none	none	0	0	0.0	0.0	0.0	IPR001357
NZ_CP007625.1_50186-61051:._9	NZ_CP007625.1_67	NZ_CP007625.1_50186-61051	5936	6874	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP007625.1_114724-125343:._5	NZ_CP007625.1_134	NZ_CP007625.1_114724-125343	5720	6379	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP007625.1_215902-226608:._4	NZ_CP007625.1_231	NZ_CP007625.1_215902-226608	4532	4996	-1	NZ_CP007625.1_215902-226608:._9	Bunzi	3928	1	0.1403	0.1	0.1242	
NZ_CP174919.1_520-11124:._4	NZ_CP174919.1_3	NZ_CP174919.1_520-11124	1982	2095	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP148695.1_1-8321:._6	NZ_CP148695.1_7	NZ_CP148695.1_1-8321	2459	2566	-1	NZ_CP148695.1_1-8321:._8	6A_MBL	1297	2	0.5228	0.2	0.3937	
NZ_CP083600.1_16477-27030:._8	NZ_CP083600.1_28	NZ_CP083600.1_16477-27030	5566	5814	1	none	none	0	0	0.0	0.0	0.0	IPR001387
NZ_CP047885.1_998-11608:._12	NZ_CP047885.1_11	NZ_CP047885.1_998-11608	10089	10190	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP047886.1_5115-14497:._8	NZ_CP047886.1_11	NZ_CP047886.1_5115-14497	5434	6807	-1	none	none	0	0	0.0	0.0	0.0	IPR011701
NZ_CP113016.1_917816-928444:._7	NZ_CP113016.1_867	NZ_CP113016.1_917816-928444	5651	6151	1	none	none	0	0	0.0	0.0	0.0	
NZ_AP025230.1_27213-37772:._10	NZ_AP025230.1_48	NZ_AP025230.1_27213-37772	5610	6356	1	none	none	0	0	0.0	0.0	0.0	IPR018925
NZ_CP081856.1_6266-16852:._5	NZ_CP081856.1_13	NZ_CP081856.1_6266-16852	4202	4918	-1	none	none	0	0	0.0	0.0	0.0	IPR006528
NZ_CP086246.1_783869-794320:._6	NZ_CP086246.1_738	NZ_CP086246.1_783869-794320	5525	6031	1	none	none	0	0	0.0	0.0	0.0	
NZ_CP031556.1_144723-155009:._4	NZ_CP031556.1_142	NZ_CP031556.1_144723-155009	4638	5000	-1	none	none	0	0	0.0	0.0	0.0	IPR006171;IPR034144
NZ_CP031556.1_144723-155009:._5	NZ_CP031556.1_143	NZ_CP031556.1_144723-155009	5000	5287	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP035655.1_27143-37756:._12	NZ_CP035655.1_36	NZ_CP035655.1_27143-37756	8067	9659	1	none	none	0	0	0.0	0.0	0.0	IPR041073
NZ_CP035655.1_104281-114624:._7	NZ_CP035655.1_123	NZ_CP035655.1_104281-114624	5354	5614	1	NZ_CP035655.1_104281-114624:._9	RosmerTA	1530	2	0.4653	0.2	0.3592	IPR006120
NZ_CP040346.1_38455-49038:._14	NZ_CP040346.1_71	NZ_CP040346.1_38455-49038	5596	6420	1	none	none	0	0	0.0	0.0	0.0	IPR000305
NZ_CP085719.1_34428-45020:._5	NZ_CP085719.1_54	NZ_CP085719.1_34428-45020	1532	1663	1	NZ_CP085719.1_34428-45020:._4	RosmerTA	18	2	0.991	0.2	0.6746	
NZ_AP043711.1_3489483-3500117:._4	NZ_AP043711.1_3405	NZ_AP043711.1_3489483-3500117	4100	4912	-1	none	none	0	0	0.0	0.0	0.0	IPR014832;IPR014833
NZ_LR135483.1_48548-59161:._9	NZ_LR135483.1_61	NZ_LR135483.1_48548-59161	7106	7678	1	none	none	0	0	0.0	0.0	0.0	IPR001347;IPR017552
NZ_CP046364.1_1-8188:._4	NZ_CP046364.1_5	NZ_CP046364.1_1-8188	2179	2478	-1	none	none	0	0	0.0	0.0	0.0	
NZ_CP046365.1_1-6706:._6	NZ_CP046365.1_5	NZ_CP046365.1_1-6706	3273	3509	1	NZ_CP046365.1_1-6706:._8	RM	359	5	0.8357	0.5	0.7014	
NZ_CP183488.1_9394-19992:._5	NZ_CP183488.1_17	NZ_CP183488.1_9394-19992	4625	4939	-1	none	none	0	0	0.0	0.0	0.0	IPR001845;IPR011991
NZ_CP068712.1_1-7634:._4	NZ_CP068712.1_3	NZ_CP068712.1_1-7634	3662	4777	1	NZ_CP068712.1_1-7634:._4	Retron	0	2	1.0	0.2	0.68	IPR003395
NZ_CP068712.1_1-7634:._5	NZ_CP068712.1_4	NZ_CP068712.1_1-7634	4790	6724	1	NZ_CP068712.1_1-7634:._4	Retron	13	2	0.9935	0.2	0.6761	IPR002288;IPR003594;IPR006171;IPR013506;IPR034160
NZ_CP068712.1_1-7634:._6	NZ_CP068712.1_5	NZ_CP068712.1_1-7634	6760	7632	1	NZ_CP068712.1_1-7634:._4	Retron	1983	2	0.371	0.2	0.3026	IPR002205
NZ_CP068714.1_1-9538:._6	NZ_CP068714.1_5	NZ_CP068714.1_1-9538	4599	4913	1	NZ_CP068714.1_1-9538:._1	PrrC	3369	2	0.1855	0.2	0.1913	IPR001845;IPR011991
NZ_CP068715.1_1-8044:._4	NZ_CP068715.1_5	NZ_CP068715.1_1-8044	2210	2656	-1	none	none	0	0	0.0	0.0	0.0	IPR000182
NZ_CP168892.1_27621-38174:._6	NZ_CP168892.1_37	NZ_CP168892.1_27621-38174	5558	8473	1	none	none	0	0	0.0	0.0	0.0	IPR002513;IPR025296
NZ_CP131663.1_2687336-2697952:._3	NZ_CP131663.1_2490	NZ_CP131663.1_2687336-2697952	4638	5000	-1	none	none	0	0	0.0	0.0	0.0	IPR006171;IPR034144
NZ_CP141327.1_3079576-3090225:._9	NZ_CP141327.1_3029	NZ_CP141327.1_3079576-3090225	4710	4994	-1	none	none	0	0	0.0	0.0	0.0	IPR001357
